,DATE,TIME,RAW WATER FLOW IN ML,CLEAR WATER SUMP LEVEL IN M,CLEAR WATER PUMPING FLOW ML,TREATED WATER PRODUCTION IN ML,REMARKS,DATETIME,Hour,YEAR,MONTH,MONTH-YEAR
14921,2023-08-14,17:00:00,3.4549600000000003,3.2,2.8168699999999998,3.34371,No Remarks,2023-08-14 17:00:00,17,2023,8,08-2023
14922,2023-08-14,18:00:00,3.36945,3.38,2.82156,3.26095,No Remarks,2023-08-14 18:00:00,18,2023,8,08-2023
14923,2023-08-14,19:00:00,3.3708600000000004,3.56,2.81781,3.2623200000000003,No Remarks,2023-08-14 19:00:00,19,2023,8,08-2023
14924,2023-08-14,20:00:00,3.3935400000000002,3.64,2.81174,3.2842700000000002,No Remarks,2023-08-14 20:00:00,20,2023,8,08-2023
14925,2023-08-14,21:00:00,3.39174,3.39,3.69672,3.2825300000000004,No Remarks,2023-08-14 21:00:00,21,2023,8,08-2023
14926,2023-08-14,22:00:00,3.38847,2.87,3.66045,3.27936,No Remarks,2023-08-14 22:00:00,22,2023,8,08-2023
14927,2023-08-14,23:00:00,3.40972,2.69,3.70247,3.29993,No Remarks,2023-08-14 23:00:00,23,2023,8,08-2023
14928,2023-08-14,00:00:00,3.4216100000000003,2.83,2.8164499999999997,3.31143,No Remarks,2023-08-14 00:00:00,0,2023,8,08-2023
14929,2023-08-15,01:00:00,3.40881,3.1,2.80917,3.2990500000000003,No Remarks,2023-08-15 01:00:00,1,2023,8,08-2023
14930,2023-08-15,02:00:00,3.4056100000000002,3.39,2.7994499999999998,3.29595,No Remarks,2023-08-15 02:00:00,2,2023,8,08-2023
14931,2023-08-15,03:00:00,3.4109499999999997,3.66,2.81246,3.30112,No Remarks,2023-08-15 03:00:00,3,2023,8,08-2023
14932,2023-08-15,04:00:00,3.4013400000000003,3.89,2.82145,3.2918200000000004,No Remarks,2023-08-15 04:00:00,4,2023,8,08-2023
14933,2023-08-15,05:00:00,3.42462,3.85,3.6604,3.31435,No Remarks,2023-08-15 05:00:00,5,2023,8,08-2023
14934,2023-08-15,06:00:00,3.38533,3.6,3.6460100000000004,3.27632,No Remarks,2023-08-15 06:00:00,6,2023,8,08-2023
14935,2023-08-15,07:00:00,3.3832,3.31,3.66514,3.2742600000000004,No Remarks,2023-08-15 07:00:00,7,2023,8,08-2023
14936,2023-08-15,08:00:00,3.38945,3.01,3.67145,3.28031,No Remarks,2023-08-15 08:00:00,8,2023,8,08-2023
14937,2023-08-15,09:00:00,3.37386,2.85,2.75125,3.26522,No Remarks,2023-08-15 09:00:00,9,2023,8,08-2023
14938,2023-08-15,10:00:00,3.38173,2.96,2.75691,3.2728400000000004,No Remarks,2023-08-15 10:00:00,10,2023,8,08-2023
14939,2023-08-15,11:00:00,3.3778200000000003,3.05,2.7685700000000004,3.2690500000000005,No Remarks,2023-08-15 11:00:00,11,2023,8,08-2023
14940,2023-08-15,12:00:00,3.38219,3.18,2.7704299999999997,3.27328,No Remarks,2023-08-15 12:00:00,12,2023,8,08-2023
14941,2023-08-15,13:00:00,3.37325,3.18,2.80748,3.2646300000000004,No Remarks,2023-08-15 13:00:00,13,2023,8,08-2023
14942,2023-08-15,14:00:00,3.3814699999999998,3.21,2.7992399999999997,3.27259,No Remarks,2023-08-15 14:00:00,14,2023,8,08-2023
14943,2023-08-15,15:00:00,3.3791599999999997,3.49,2.78241,3.27035,No Remarks,2023-08-15 15:00:00,15,2023,8,08-2023
14944,2023-08-15,16:00:00,3.3852100000000003,3.74,2.8112500000000002,3.2762100000000003,No Remarks,2023-08-15 16:00:00,16,2023,8,08-2023
14945,2023-08-15,17:00:00,3.3862900000000002,3.85,3.71138,3.27725,No Remarks,2023-08-15 17:00:00,17,2023,8,08-2023
14946,2023-08-15,18:00:00,3.3940200000000003,3.43,3.7026100000000004,3.28473,No Remarks,2023-08-15 18:00:00,18,2023,8,08-2023
14947,2023-08-15,19:00:00,3.4050700000000003,3.01,3.67259,3.29543,No Remarks,2023-08-15 19:00:00,19,2023,8,08-2023
14948,2023-08-15,20:00:00,3.3896100000000002,2.84,2.78529,3.28046,No Remarks,2023-08-15 20:00:00,20,2023,8,08-2023
14949,2023-08-15,21:00:00,3.38213,3.03,2.8075500000000004,3.2732300000000003,No Remarks,2023-08-15 21:00:00,21,2023,8,08-2023
14950,2023-08-15,22:00:00,3.38789,3.29,2.80467,3.2788000000000004,No Remarks,2023-08-15 22:00:00,22,2023,8,08-2023
14951,2023-08-15,23:00:00,3.36589,3.48,2.81265,3.2575100000000003,No Remarks,2023-08-15 23:00:00,23,2023,8,08-2023
14952,2023-08-15,00:00:00,3.34589,3.67,2.81578,3.23815,No Remarks,2023-08-15 00:00:00,0,2023,8,08-2023
14953,2023-08-16,01:00:00,3.3547800000000003,3.89,2.81789,3.24676,No Remarks,2023-08-16 01:00:00,1,2023,8,08-2023
14954,2023-08-16,02:00:00,2.39867,3.67,2.82378,2.32143,No Remarks,2023-08-16 02:00:00,2,2023,8,08-2023
14955,2023-08-16,03:00:00,2.38943,3.28,2.82387,2.31249,No Remarks,2023-08-16 03:00:00,3,2023,8,08-2023
14956,2023-08-16,04:00:00,2.4126700000000003,2.78,2.85487,2.3349800000000003,No Remarks,2023-08-16 04:00:00,4,2023,8,08-2023
14957,2023-08-16,05:00:00,3.35067,3.01,2.81673,3.24278,No Remarks,2023-08-16 05:00:00,5,2023,8,08-2023
14958,2023-08-16,06:00:00,3.35489,3.16,2.8316500000000002,3.2468600000000003,No Remarks,2023-08-16 06:00:00,6,2023,8,08-2023
14959,2023-08-16,07:00:00,3.34089,3.32,2.8237600000000005,3.23331,No Remarks,2023-08-16 07:00:00,7,2023,8,08-2023
14960,2023-08-16,08:00:00,3.30209,3.48,2.8350400000000002,3.1957600000000004,No Remarks,2023-08-16 08:00:00,8,2023,8,08-2023
14961,2023-08-16,09:00:00,3.29825,3.5,2.80029,3.19205,No Remarks,2023-08-16 09:00:00,9,2023,8,08-2023
14962,2023-08-16,10:00:00,3.28398,3.23,3.71183,3.1782399999999997,No Remarks,2023-08-16 10:00:00,10,2023,8,08-2023
14963,2023-08-16,11:00:00,3.37359,2.75,3.71523,3.2649600000000003,No Remarks,2023-08-16 11:00:00,11,2023,8,08-2023
14964,2023-08-16,12:00:00,3.3561199999999998,2.82,2.81653,3.24805,No Remarks,2023-08-16 12:00:00,12,2023,8,08-2023
14965,2023-08-16,13:00:00,3.3431100000000002,2.86,2.8195500000000004,3.2354600000000002,No Remarks,2023-08-16 13:00:00,13,2023,8,08-2023
14966,2023-08-16,14:00:00,3.35145,2.87,2.81355,3.2435300000000002,No Remarks,2023-08-16 14:00:00,14,2023,8,08-2023
14967,2023-08-16,15:00:00,3.3251999999999997,3.05,2.8389,3.2181300000000004,No Remarks,2023-08-16 15:00:00,15,2023,8,08-2023
14968,2023-08-16,16:00:00,3.36358,3.3,2.8730100000000003,3.25527,No Remarks,2023-08-16 16:00:00,16,2023,8,08-2023
14969,2023-08-16,17:00:00,3.35238,3.57,2.84833,3.24443,No Remarks,2023-08-16 17:00:00,17,2023,8,08-2023
14970,2023-08-16,18:00:00,3.33631,3.92,2.85814,3.22888,No Remarks,2023-08-16 18:00:00,18,2023,8,08-2023
14971,2023-08-16,19:00:00,3.3467700000000002,3.79,3.7431300000000003,3.239,No Remarks,2023-08-16 19:00:00,19,2023,8,08-2023
14972,2023-08-16,20:00:00,3.32344,3.3,3.71029,3.21643,No Remarks,2023-08-16 20:00:00,20,2023,8,08-2023
14973,2023-08-16,21:00:00,3.3419499999999998,2.95,3.69658,3.23434,No Remarks,2023-08-16 21:00:00,21,2023,8,08-2023
14974,2023-08-16,22:00:00,3.35839,3.08,2.83326,3.25025,No Remarks,2023-08-16 22:00:00,22,2023,8,08-2023
14975,2023-08-16,23:00:00,2.28532,2.9,2.7995200000000002,2.21173,No Remarks,2023-08-16 23:00:00,23,2023,8,08-2023
14976,2023-08-16,00:00:00,2.31025,2.36,2.8470400000000002,2.23586,No Remarks,2023-08-16 00:00:00,0,2023,8,08-2023
14977,2023-08-17,01:00:00,3.34965,1.95,2.84123,3.24179,No Remarks,2023-08-17 01:00:00,1,2023,8,08-2023
14978,2023-08-17,02:00:00,3.35804,2.24,2.87435,3.24991,No Remarks,2023-08-17 02:00:00,2,2023,8,08-2023
14979,2023-08-17,03:00:00,3.35172,2.52,2.87649,3.24379,No Remarks,2023-08-17 03:00:00,3,2023,8,08-2023
14980,2023-08-17,04:00:00,3.3575100000000004,2.76,2.85806,3.2494,No Remarks,2023-08-17 04:00:00,4,2023,8,08-2023
14981,2023-08-17,05:00:00,3.3584,3.02,2.847,3.2502600000000004,No Remarks,2023-08-17 05:00:00,5,2023,8,08-2023
14982,2023-08-17,06:00:00,3.35024,3.33,2.82126,3.24236,No Remarks,2023-08-17 06:00:00,6,2023,8,08-2023
14983,2023-08-17,07:00:00,3.34252,3.53,2.9701999999999997,3.23489,No Remarks,2023-08-17 07:00:00,7,2023,8,08-2023
14984,2023-08-17,08:00:00,3.4021500000000002,3.6,2.84787,3.2926,No Remarks,2023-08-17 08:00:00,8,2023,8,08-2023
14985,2023-08-17,09:00:00,3.34538,3.66,2.84545,3.23766,No Remarks,2023-08-17 09:00:00,9,2023,8,08-2023
14986,2023-08-17,10:00:00,3.35678,3.28,3.69835,3.2486900000000003,No Remarks,2023-08-17 10:00:00,10,2023,8,08-2023
14987,2023-08-17,11:00:00,3.3987600000000002,2.95,3.6977800000000003,3.28932,No Remarks,2023-08-17 11:00:00,11,2023,8,08-2023
14988,2023-08-17,12:00:00,3.40367,2.43,3.69856,3.29407,No Remarks,2023-08-17 12:00:00,12,2023,8,08-2023
14989,2023-08-17,13:00:00,3.36787,2.58,2.78667,3.25942,No Remarks,2023-08-17 13:00:00,13,2023,8,08-2023
14990,2023-08-17,14:00:00,3.37867,2.74,2.7778899999999997,3.26988,No Remarks,2023-08-17 14:00:00,14,2023,8,08-2023
14991,2023-08-17,15:00:00,3.41367,2.85,2.8127600000000004,3.30375,No Remarks,2023-08-17 15:00:00,15,2023,8,08-2023
14992,2023-08-17,16:00:00,3.37687,3.02,2.8128699999999998,3.26813,No Remarks,2023-08-17 16:00:00,16,2023,8,08-2023
14993,2023-08-17,17:00:00,3.38825,3.18,2.8310400000000002,3.27915,No Remarks,2023-08-17 17:00:00,17,2023,8,08-2023
14994,2023-08-17,18:00:00,3.37035,3.23,2.87446,3.26182,No Remarks,2023-08-17 18:00:00,18,2023,8,08-2023
14995,2023-08-17,19:00:00,3.3427800000000003,3.29,2.84287,3.23514,No Remarks,2023-08-17 19:00:00,19,2023,8,08-2023
14996,2023-08-17,20:00:00,3.37867,2.95,3.68745,3.26988,No Remarks,2023-08-17 20:00:00,20,2023,8,08-2023
14997,2023-08-17,21:00:00,3.3783200000000004,2.59,3.65498,3.26954,No Remarks,2023-08-17 21:00:00,21,2023,8,08-2023
14998,2023-08-17,22:00:00,3.39156,2.25,3.65478,3.28235,No Remarks,2023-08-17 22:00:00,22,2023,8,08-2023
14999,2023-08-17,23:00:00,3.41263,2.42,2.8123400000000003,3.30274,No Remarks,2023-08-17 23:00:00,23,2023,8,08-2023
15000,2023-08-17,00:00:00,3.40822,2.58,2.8352600000000003,3.29848,No Remarks,2023-08-17 00:00:00,0,2023,8,08-2023
15001,2023-08-18,01:00:00,3.39496,2.82,2.79735,3.28564,No Remarks,2023-08-18 01:00:00,1,2023,8,08-2023
15002,2023-08-18,02:00:00,3.41915,3.08,2.81232,3.30906,No Remarks,2023-08-18 02:00:00,2,2023,8,08-2023
15003,2023-08-18,03:00:00,3.22967,3.42,2.83169,3.12567,No Remarks,2023-08-18 03:00:00,3,2023,8,08-2023
15004,2023-08-18,04:00:00,3.4562800000000005,3.89,2.81035,3.3449899999999997,No Remarks,2023-08-18 04:00:00,4,2023,8,08-2023
15005,2023-08-18,05:00:00,3.41576,3.58,3.65143,3.30577,No Remarks,2023-08-18 05:00:00,5,2023,8,08-2023
15006,2023-08-18,06:00:00,3.4446100000000004,3.25,3.65038,3.3336900000000003,No Remarks,2023-08-18 06:00:00,6,2023,8,08-2023
15007,2023-08-18,07:00:00,3.40628,2.87,3.69017,3.2966,No Remarks,2023-08-18 07:00:00,7,2023,8,08-2023
15008,2023-08-18,08:00:00,3.41256,2.57,3.6876700000000002,3.30268,No Remarks,2023-08-18 08:00:00,8,2023,8,08-2023
15009,2023-08-18,09:00:00,3.39341,2.83,2.78729,3.28414,No Remarks,2023-08-18 09:00:00,9,2023,8,08-2023
15010,2023-08-18,10:00:00,3.37349,2.97,2.80456,3.26486,No Remarks,2023-08-18 10:00:00,10,2023,8,08-2023
15011,2023-08-18,11:00:00,3.37346,3.17,2.81942,3.26483,No Remarks,2023-08-18 11:00:00,11,2023,8,08-2023
15012,2023-08-18,12:00:00,3.4507,3.41,2.8336900000000003,3.3395900000000003,No Remarks,2023-08-18 12:00:00,12,2023,8,08-2023
15013,2023-08-18,13:00:00,3.45125,3.52,2.8402800000000004,3.3401199999999998,No Remarks,2023-08-18 13:00:00,13,2023,8,08-2023
15014,2023-08-18,14:00:00,3.4152199999999997,3.65,2.83388,3.30525,No Remarks,2023-08-18 14:00:00,14,2023,8,08-2023
15015,2023-08-18,15:00:00,3.4014800000000003,3.93,2.84674,3.29195,No Remarks,2023-08-18 15:00:00,15,2023,8,08-2023
15016,2023-08-18,16:00:00,3.42135,3.97,3.64556,3.31118,No Remarks,2023-08-18 16:00:00,16,2023,8,08-2023
15017,2023-08-18,17:00:00,3.4697199999999997,3.59,3.77687,3.358,No Remarks,2023-08-18 17:00:00,17,2023,8,08-2023
15018,2023-08-18,18:00:00,3.42823,3.15,3.68124,3.3178400000000003,No Remarks,2023-08-18 18:00:00,18,2023,8,08-2023
15019,2023-08-18,19:00:00,3.4054800000000003,2.69,3.67945,3.2958200000000004,No Remarks,2023-08-18 19:00:00,19,2023,8,08-2023
15020,2023-08-18,20:00:00,2.3873200000000003,2.28,2.7980500000000004,2.31045,No Remarks,2023-08-18 20:00:00,20,2023,8,08-2023
15021,2023-08-18,21:00:00,2.38725,1.93,2.73356,2.3103800000000003,No Remarks,2023-08-18 21:00:00,21,2023,8,08-2023
15022,2023-08-18,22:00:00,3.4421500000000003,1.62,2.77632,3.33131,No Remarks,2023-08-18 22:00:00,22,2023,8,08-2023
15023,2023-08-18,23:00:00,3.40212,2.11,2.78017,3.2925700000000004,No Remarks,2023-08-18 23:00:00,23,2023,8,08-2023
15024,2023-08-18,00:00:00,3.4226900000000002,2.44,2.78621,3.31248,No Remarks,2023-08-18 00:00:00,0,2023,8,08-2023
15025,2023-08-19,01:00:00,3.42376,2.73,2.78462,3.3135100000000004,No Remarks,2023-08-19 01:00:00,1,2023,8,08-2023
15026,2023-08-19,02:00:00,3.41595,3.06,2.79624,3.3059600000000002,No Remarks,2023-08-19 02:00:00,2,2023,8,08-2023
15027,2023-08-19,03:00:00,3.45044,3.31,2.8415500000000002,3.3393400000000004,No Remarks,2023-08-19 03:00:00,3,2023,8,08-2023
15028,2023-08-19,04:00:00,3.40333,3.56,2.83843,3.2937399999999997,No Remarks,2023-08-19 04:00:00,4,2023,8,08-2023
15029,2023-08-19,05:00:00,3.4013400000000003,3.83,2.86647,3.2918200000000004,No Remarks,2023-08-19 05:00:00,5,2023,8,08-2023
15030,2023-08-19,06:00:00,3.46111,4.0,2.81254,3.34966,No Remarks,2023-08-19 06:00:00,6,2023,8,08-2023
15031,2023-08-19,07:00:00,3.43858,3.52,3.72487,3.3278600000000003,No Remarks,2023-08-19 07:00:00,7,2023,8,08-2023
15032,2023-08-19,08:00:00,3.4294200000000004,3.14,3.7180100000000005,3.31899,No Remarks,2023-08-19 08:00:00,8,2023,8,08-2023
15033,2023-08-19,09:00:00,3.46358,2.73,3.7112399999999997,3.35205,No Remarks,2023-08-19 09:00:00,9,2023,8,08-2023
15034,2023-08-19,10:00:00,3.46345,2.95,2.7885100000000005,3.35193,No Remarks,2023-08-19 10:00:00,10,2023,8,08-2023
15035,2023-08-19,11:00:00,3.45343,3.44,2.82641,3.3422300000000003,No Remarks,2023-08-19 11:00:00,11,2023,8,08-2023
15036,2023-08-19,12:00:00,3.4529400000000003,3.48,2.83304,3.3417600000000003,No Remarks,2023-08-19 12:00:00,12,2023,8,08-2023
15037,2023-08-19,13:00:00,3.44578,3.64,2.85443,3.33483,No Remarks,2023-08-19 13:00:00,13,2023,8,08-2023
15038,2023-08-19,14:00:00,3.46387,3.84,2.84378,3.35233,No Remarks,2023-08-19 14:00:00,14,2023,8,08-2023
15039,2023-08-19,15:00:00,3.44403,3.54,3.69081,3.33313,No Remarks,2023-08-19 15:00:00,15,2023,8,08-2023
15040,2023-08-19,16:00:00,3.46218,2.99,3.69585,3.3507,No Remarks,2023-08-19 16:00:00,16,2023,8,08-2023
15041,2023-08-19,17:00:00,3.45471,2.78,3.6604,3.34347,No Remarks,2023-08-19 17:00:00,17,2023,8,08-2023
15042,2023-08-19,18:00:00,3.48173,2.54,3.66504,3.36962,No Remarks,2023-08-19 18:00:00,18,2023,8,08-2023
15043,2023-08-19,19:00:00,3.40856,2.33,3.65486,3.2988000000000004,No Remarks,2023-08-19 19:00:00,19,2023,8,08-2023
15044,2023-08-19,20:00:00,3.43819,2.03,3.6249499999999997,3.32748,No Remarks,2023-08-19 20:00:00,20,2023,8,08-2023
15045,2023-08-19,21:00:00,3.44068,2.35,2.80181,3.32989,No Remarks,2023-08-19 21:00:00,21,2023,8,08-2023
15046,2023-08-19,22:00:00,2.39065,2.49,2.76192,2.31367,No Remarks,2023-08-19 22:00:00,22,2023,8,08-2023
15047,2023-08-19,23:00:00,3.3705600000000002,2.21,2.78145,3.26203,No Remarks,2023-08-19 23:00:00,23,2023,8,08-2023
15048,2023-08-19,00:00:00,3.32645,2.35,2.80571,3.2193400000000003,No Remarks,2023-08-19 00:00:00,0,2023,8,08-2023
15049,2023-08-20,01:00:00,3.33517,2.66,2.7994499999999998,3.22778,No Remarks,2023-08-20 01:00:00,1,2023,8,08-2023
15050,2023-08-20,02:00:00,3.33731,2.94,2.78648,3.22985,No Remarks,2023-08-20 02:00:00,2,2023,8,08-2023
15051,2023-08-20,03:00:00,3.3341100000000004,3.25,2.79001,3.22675,No Remarks,2023-08-20 03:00:00,3,2023,8,08-2023
15052,2023-08-20,04:00:00,3.31569,3.5,2.7946500000000003,3.20892,No Remarks,2023-08-20 04:00:00,4,2023,8,08-2023
15053,2023-08-20,05:00:00,3.3245,3.65,3.70645,3.21745,No Remarks,2023-08-20 05:00:00,5,2023,8,08-2023
15054,2023-08-20,06:00:00,3.3501100000000004,3.22,3.6869899999999998,3.24224,No Remarks,2023-08-20 06:00:00,6,2023,8,08-2023
15055,2023-08-20,07:00:00,2.3904699999999997,4.08,0.9374500000000001,2.3135,No Remarks,2023-08-20 07:00:00,7,2023,8,08-2023
15056,2023-08-20,08:00:00,3.3362399999999997,3.84,3.71044,3.22881,No Remarks,2023-08-20 08:00:00,8,2023,8,08-2023
15057,2023-08-20,09:00:00,3.3392500000000003,3.78,3.7130500000000004,3.23173,No Remarks,2023-08-20 09:00:00,9,2023,8,08-2023
15058,2023-08-20,10:00:00,0.0,4.0,0.0,0.0,No Remarks,2023-08-20 10:00:00,10,2023,8,08-2023
15059,2023-08-20,11:00:00,1.2594500000000002,3.82,1.8324500000000001,1.2189,No Remarks,2023-08-20 11:00:00,11,2023,8,08-2023
15060,2023-08-20,12:00:00,3.34245,3.61,3.70472,3.23482,No Remarks,2023-08-20 12:00:00,12,2023,8,08-2023
15061,2023-08-20,13:00:00,3.3769400000000003,3.39,3.68941,3.2681999999999998,No Remarks,2023-08-20 13:00:00,13,2023,8,08-2023
15062,2023-08-20,14:00:00,3.36619,3.1,3.6419200000000003,3.2578,No Remarks,2023-08-20 14:00:00,14,2023,8,08-2023
15063,2023-08-20,15:00:00,3.37225,2.68,3.67856,3.26366,No Remarks,2023-08-20 15:00:00,15,2023,8,08-2023
15064,2023-08-20,16:00:00,3.38645,2.41,2.81012,3.2774099999999997,No Remarks,2023-08-20 16:00:00,16,2023,8,08-2023
15065,2023-08-20,17:00:00,3.3708400000000003,2.61,2.79987,3.2623,No Remarks,2023-08-20 17:00:00,17,2023,8,08-2023
15066,2023-08-20,18:00:00,3.38478,2.73,2.80054,3.27579,No Remarks,2023-08-20 18:00:00,18,2023,8,08-2023
15067,2023-08-20,19:00:00,3.35274,3.75,3.75246,3.2447800000000004,No Remarks,2023-08-20 19:00:00,19,2023,8,08-2023
15068,2023-08-20,20:00:00,3.3876500000000003,3.34,3.71287,3.27857,No Remarks,2023-08-20 20:00:00,20,2023,8,08-2023
15069,2023-08-20,21:00:00,3.35687,2.98,3.69854,3.2487800000000004,No Remarks,2023-08-20 21:00:00,21,2023,8,08-2023
15070,2023-08-20,22:00:00,3.3245,2.56,3.69776,3.21745,No Remarks,2023-08-20 22:00:00,22,2023,8,08-2023
15071,2023-08-20,23:00:00,3.3628000000000005,2.41,3.6437800000000005,3.25452,No Remarks,2023-08-20 23:00:00,23,2023,8,08-2023
15072,2023-08-20,00:00:00,3.37573,2.34,2.79247,3.26703,No Remarks,2023-08-20 00:00:00,0,2023,8,08-2023
15073,2023-08-21,01:00:00,3.36506,2.64,2.7491700000000003,3.25671,No Remarks,2023-08-21 01:00:00,1,2023,8,08-2023
15074,2023-08-21,02:00:00,3.35885,2.98,2.79359,3.2506999999999997,No Remarks,2023-08-21 02:00:00,2,2023,8,08-2023
15075,2023-08-21,03:00:00,3.3586500000000004,3.25,2.81164,3.2505,No Remarks,2023-08-21 03:00:00,3,2023,8,08-2023
15076,2023-08-21,04:00:00,3.37043,3.5,2.80566,3.2619000000000002,No Remarks,2023-08-21 04:00:00,4,2023,8,08-2023
15077,2023-08-21,05:00:00,3.3768000000000002,3.79,2.8121199999999997,3.2680700000000003,No Remarks,2023-08-21 05:00:00,5,2023,8,08-2023
15078,2023-08-21,06:00:00,3.35894,3.49,3.64711,3.2507800000000002,No Remarks,2023-08-21 06:00:00,6,2023,8,08-2023
15079,2023-08-21,07:00:00,3.36506,3.15,3.65016,3.25671,No Remarks,2023-08-21 07:00:00,7,2023,8,08-2023
15080,2023-08-21,08:00:00,3.3542300000000003,2.84,3.6435400000000002,3.2462199999999997,No Remarks,2023-08-21 08:00:00,8,2023,8,08-2023
15081,2023-08-21,09:00:00,3.45623,2.64,2.79916,3.3449400000000002,No Remarks,2023-08-21 09:00:00,9,2023,8,08-2023
15082,2023-08-21,10:00:00,3.45656,2.82,2.78594,3.34526,No Remarks,2023-08-21 10:00:00,10,2023,8,08-2023
15083,2023-08-21,11:00:00,3.45623,2.99,2.77956,3.3449400000000002,No Remarks,2023-08-21 11:00:00,11,2023,8,08-2023
15084,2023-08-21,12:00:00,3.45656,2.23,2.75767,3.34526,No Remarks,2023-08-21 12:00:00,12,2023,8,08-2023
15085,2023-08-21,13:00:00,3.45125,2.36,2.7626500000000003,3.3401199999999998,No Remarks,2023-08-21 13:00:00,13,2023,8,08-2023
15086,2023-08-21,14:00:00,3.37353,2.54,2.7687800000000005,3.2649000000000004,No Remarks,2023-08-21 14:00:00,14,2023,8,08-2023
15087,2023-08-21,15:00:00,3.35364,2.6,2.74887,3.2456500000000004,No Remarks,2023-08-21 15:00:00,15,2023,8,08-2023
15088,2023-08-21,16:00:00,3.35152,2.75,2.77854,3.2436,No Remarks,2023-08-21 16:00:00,16,2023,8,08-2023
15089,2023-08-21,17:00:00,3.3709200000000004,2.9,2.78097,3.2623800000000003,No Remarks,2023-08-21 17:00:00,17,2023,8,08-2023
15090,2023-08-21,18:00:00,3.35792,3.06,2.79542,3.24979,No Remarks,2023-08-21 18:00:00,18,2023,8,08-2023
15091,2023-08-21,19:00:00,3.29877,3.34,2.73755,3.19255,No Remarks,2023-08-21 19:00:00,19,2023,8,08-2023
15092,2023-08-21,20:00:00,3.3583200000000004,3.58,3.72185,3.25018,No Remarks,2023-08-21 20:00:00,20,2023,8,08-2023
15093,2023-08-21,21:00:00,3.37496,3.26,3.6731599999999998,3.26629,No Remarks,2023-08-21 21:00:00,21,2023,8,08-2023
15094,2023-08-21,22:00:00,0.0,2.93,1.8666500000000001,0.0,power failuire at intake,2023-08-21 22:00:00,22,2023,8,08-2023
15095,2023-08-21,23:00:00,0.0,2.83,0.0,0.0,power failuire at intake,2023-08-21 23:00:00,23,2023,8,08-2023
15096,2023-08-21,00:00:00,0.0,2.75,0.0,0.0,power failuire at intake,2023-08-21 00:00:00,0,2023,8,08-2023
15097,2023-08-22,01:00:00,0.0,2.68,0.0,0.0,power failuire at intake,2023-08-22 01:00:00,1,2023,8,08-2023
15098,2023-08-22,02:00:00,0.0,2.61,0.0,0.0,power failuire at intake,2023-08-22 02:00:00,2,2023,8,08-2023
15099,2023-08-22,03:00:00,0.0,2.58,0.0,0.0,power failuire at intake,2023-08-22 03:00:00,3,2023,8,08-2023
15100,2023-08-22,04:00:00,0.0,2.51,0.0,0.0,power failuire at intake,2023-08-22 04:00:00,4,2023,8,08-2023
15101,2023-08-22,05:00:00,0.0,2.46,0.0,0.0,power failuire at intake,2023-08-22 05:00:00,5,2023,8,08-2023
15102,2023-08-22,06:00:00,0.0,2.33,0.0,0.0,power failuire at intake,2023-08-22 06:00:00,6,2023,8,08-2023
15103,2023-08-22,07:00:00,0.0,2.28,0.0,0.0,power failuire at intake,2023-08-22 07:00:00,7,2023,8,08-2023
15104,2023-08-22,08:00:00,0.0,2.23,0.0,0.0,power failuire at intake,2023-08-22 08:00:00,8,2023,8,08-2023
15105,2023-08-22,09:00:00,0.0,2.18,0.0,0.0,power failuire at intake,2023-08-22 09:00:00,9,2023,8,08-2023
15106,2023-08-22,10:00:00,0.0,2.15,0.0,0.0,power failuire at intake,2023-08-22 10:00:00,10,2023,8,08-2023
15107,2023-08-22,11:00:00,0.0,2.16,0.0,0.0,power failuire at intake,2023-08-22 11:00:00,11,2023,8,08-2023
15108,2023-08-22,12:00:00,3.39861,3.29,1.88781,3.28917,No Remarks,2023-08-22 12:00:00,12,2023,8,08-2023
15109,2023-08-22,13:00:00,3.38854,3.37,3.73795,3.27943,No Remarks,2023-08-22 13:00:00,13,2023,8,08-2023
15110,2023-08-22,14:00:00,3.40865,2.98,3.71389,3.29889,No Remarks,2023-08-22 14:00:00,14,2023,8,08-2023
15111,2023-08-22,15:00:00,3.4086700000000003,2.53,3.68789,3.29891,No Remarks,2023-08-22 15:00:00,15,2023,8,08-2023
15112,2023-08-22,16:00:00,3.45753,2.58,2.8031900000000003,3.3462,No Remarks,2023-08-22 16:00:00,16,2023,8,08-2023
15113,2023-08-22,17:00:00,34.01758,2.65,2.8217399999999997,0.03292221,No Remarks,2023-08-22 17:00:00,17,2023,8,08-2023
15114,2023-08-22,18:00:00,3.3455500000000002,2.8,2.8084499999999997,3.23782,No Remarks,2023-08-22 18:00:00,18,2023,8,08-2023
15115,2023-08-22,19:00:00,3.3810700000000002,2.88,2.8210100000000002,3.2721999999999998,No Remarks,2023-08-22 19:00:00,19,2023,8,08-2023
15116,2023-08-22,20:00:00,3.3831599999999997,3.05,2.82618,3.2742199999999997,No Remarks,2023-08-22 20:00:00,20,2023,8,08-2023
15117,2023-08-22,21:00:00,3.38967,3.2,2.8450100000000003,3.28052,No Remarks,2023-08-22 21:00:00,21,2023,8,08-2023
15118,2023-08-22,22:00:00,3.38246,3.48,2.83577,3.27354,No Remarks,2023-08-22 22:00:00,22,2023,8,08-2023
15119,2023-08-22,23:00:00,3.38615,3.03,3.71827,3.27712,No Remarks,2023-08-22 23:00:00,23,2023,8,08-2023
15120,2023-08-22,00:00:00,3.3749200000000004,2.76,3.74216,3.26625,No Remarks,2023-08-22 00:00:00,0,2023,8,08-2023
