DATETIME,RAW WATER FLOW IN ML,CLEAR WATER PUMPING FLOW ML,TREATED WATER PRODUCTION IN ML,Capacity Utilisation,Recovery rate,Water lost (MLD)
2022-09-06,57.96658,50.24831,56.10005,0.6032263440860215,0.9677998943529186,1.8665299999999974
2022-09-07,72.1942,63.55727,69.86955,0.7512854838709678,0.9678000448789517,2.3246499999999912
2022-09-08,61.0171,53.06106,59.052350000000004,0.6349715053763442,0.9678000101610861,1.9647499999999951
2022-09-09,73.67298,61.10384645,71.30072,0.7666744086021505,0.9678001351377398,2.372259999999997
2022-09-10,70.40522,66.38879,68.13816,0.7326683870967742,0.9677998307511858,2.2670600000000007
2022-09-11,68.97982,60.24272,66.75868,0.7178352688172043,0.9678001479273213,2.2211400000000054
2022-09-12,63.57199,56.830130000000004,61.52497,0.6615588172043011,0.9677999697665592,2.0470199999999963
2022-09-13,63.88461,56.17022,59.80763,0.6430927956989247,0.9361821258672473,4.076979999999999
2022-09-14,65.06859,56.74416,62.973400000000005,0.6771333333333334,0.9678002858214694,2.0951899999999952
2022-09-15,74.81125,66.12524,72.40236,0.77852,0.967800431084897,2.4088899999999995
2022-09-16,72.48060000000001,61.75865,70.14668,0.7542653763440861,0.9677993835591868,2.333920000000006
2022-09-17,70.03319,61.22877,67.77814000000001,0.7287972043010753,0.9678002672732743,2.255049999999997
2022-09-18,64.70417,58.85119,62.62071,0.6733409677419355,0.9678002206040198,2.0834600000000023
2022-09-19,44.08512,37.85871,42.66559,0.4587697849462366,0.9678002464323563,1.4195300000000017
2022-09-20,54.2467,46.229060000000004,52.49995,0.5645155913978495,0.9677998846012753,1.7467499999999987
2022-09-21,49.155570000000004,42.47744,47.57278,0.5115352688172043,0.9678003937295406,1.5827900000000028
2022-09-22,53.82003,47.049220000000005,52.087030000000006,0.5600755913978496,0.96780009227048,1.732999999999997
2022-09-23,78.5442,67.17959,76.01505,0.8173661290322581,0.9677996593001138,2.5291500000000013
2022-09-24,76.43814,66.02705,73.97683,0.7954497849462366,0.9677999752479587,2.4613099999999974
2022-09-25,72.81881,89.16455,70.47404,0.757785376344086,0.9677999407021346,2.344769999999997
2022-09-26,69.12828,62.85749,66.90237,0.7193803225806452,0.9678002982281636,2.225909999999999
2022-09-27,71.42135999999999,61.354060000000004,69.12158000000001,0.7432427956989248,0.9677998290707432,2.299779999999984
2022-09-28,55.45754,46.96887,53.67183,0.5771164516129033,0.9678004109089584,1.7857100000000017
2022-09-29,53.6719,46.95853,51.94364,0.5585337634408603,0.967799537560623,1.7282599999999988
2022-09-30,60.71202,52.34406,58.7571,0.6317967741935484,0.9678001160231532,1.9549200000000013
2022-10-01,73.05394,61.8823,70.70159,0.7602321505376344,0.9677998202424126,2.3523500000000013
2022-10-02,73.81443,65.70043,71.43764,0.7681466666666666,0.9678004693662201,2.3767899999999997
2022-10-03,76.9186,66.82519,74.4418,0.8004494623655914,0.96779972594405,2.4767999999999972
2022-10-04,77.05045,67.12321,74.56942,0.8018217204301075,0.9677999284884125,2.481030000000004
2022-10-05,63.65298,56.22232,61.60337,0.6624018279569892,0.9678002506716888,2.0496100000000013
2022-10-06,57.98521,52.16288,56.1181,0.6034204301075269,0.9678002373363828,1.8671100000000038
2022-10-07,62.79756,50.13113,60.77548,0.6534997849462366,0.9678000228034338,2.0220799999999954
2022-10-08,75.47552,64.24365,73.04522,0.7854324731182796,0.9678001556001203,2.4303000000000026
2022-10-09,71.92699,66.7518,69.61093,0.748504623655914,0.9677998481515769,2.3160600000000073
2022-10-10,68.11405,59.21398000000001,65.92075,0.7088252688172043,0.967799594944068,2.193300000000008
2022-10-11,60.0232,52.47451,58.09047,0.6246287096774193,0.9678002838902291,1.9327299999999994
2022-10-12,72.21849,63.40332,69.89309,0.7515386021505377,0.9678004898745459,2.325400000000002
2022-10-13,74.02588,63.36333,71.64223,0.7703465591397849,0.9677997748895386,2.383650000000003
2022-10-14,78.49095,67.53334,75.96354,0.8168122580645161,0.9677999820361455,2.5274100000000033
2022-10-15,72.67912,64.64601,70.33885000000001,0.7563317204301077,0.9677999678587194,2.3402699999999896
2022-10-16,71.47212,62.272130000000004,69.17072,0.743771182795699,0.9678000316766874,2.301400000000001
2022-10-17,70.83003000000001,63.278130000000004,68.5493,0.737089247311828,0.9677999571650612,2.2807300000000055
2022-10-18,73.42154000000001,62.54578,71.05737,0.7640577419354839,0.9678000488684928,2.3641700000000014
2022-10-19,68.66284,60.89,66.45189,0.7145364516129032,0.9677999045772065,2.210949999999997
2022-10-20,71.00256,60.592020000000005,68.71625,0.7388844086021505,0.9677996117323093,2.2863100000000003
2022-10-21,78.32588,64.03134,75.80376,0.8150941935483871,0.9677996595761197,2.522120000000001
2022-10-22,71.01857,62.31553,68.73177,0.7390512903225807,0.9677999711906337,2.2867999999999995
2022-10-23,72.83075,337.04102,70.4856,0.7579096774193549,0.9678000020595697,2.3451499999999896
2022-10-24,69.80298,59.19974,67.55531,0.726401182795699,0.9677997988051513,2.2476699999999994
2022-10-25,74.82298,63.53401,69.24733,0.7445949462365592,0.9254821179268723,5.575649999999996
2022-10-26,73.01534,62.62885,70.66424,0.7598305376344087,0.9677999171133082,2.351099999999988
2022-10-27,68.16707,58.53559,65.97209,0.7093773118279569,0.9677999949242354,2.194980000000001
2022-10-28,73.75681,62.23987,71.38184,0.7675466666666666,0.9677999902653056,2.3749700000000047
2022-10-29,78.99888,66.22407,76.45514,0.8220982795698925,0.9678003029916373,2.5437399999999997
2022-10-30,71.48499,63.27261,69.18319,0.7439052688172043,0.9678002333077196,2.3018
2022-10-31,56.48305,49.93475,54.66429,0.5877880645161291,0.9677998974913713,1.8187599999999975
2022-11-01,56.6933,49.679,54.86777,0.5899760215053763,0.9677998987534682,1.8255300000000005
2022-11-02,65.22078,55.42891,63.12067,0.6787168817204301,0.9677999864460375,2.100110000000008
2022-11-03,74.34146,64.52267,71.94767,0.7736308602150538,0.9678000674186383,2.3937899999999956
2022-11-04,64.776,54.8362,62.69023,0.6740884946236559,0.9678002655304434,2.0857699999999966
2022-11-05,70.94662,62.108180000000004,68.66213,0.7383024731182796,0.9677998754556596,2.284489999999991
2022-11-06,75.25779,65.55322,72.83448,0.7831664516129032,0.96779987825845,2.4233100000000007
2022-11-07,69.77667,61.72043,67.52985,0.7261274193548387,0.9677998391152802,2.2468199999999996
2022-11-08,69.3005,60.97178,67.06904,0.7211724731182796,0.9678002323215561,2.2314599999999984
2022-11-09,70.67013,61.2876,68.39457,0.7354254838709677,0.9678002573364447,2.2755599999999987
2022-11-10,61.71618,52.59937,59.7289,0.6422462365591398,0.9677996920742664,1.9872799999999984
2022-11-11,73.03412,65.88403,70.68244,0.7600262365591398,0.9678002555517886,2.3516800000000018
2022-11-12,69.14283,61.64728,66.91644,0.7195316129032258,0.967800131987655,2.226390000000009
2022-11-13,76.02621,66.49459,73.57817,0.7911631182795699,0.9678000521136065,2.448040000000006
2022-11-14,71.96262,63.87035,69.64543,0.7488755913978495,0.9678000884348014,2.3171899999999965
2022-11-15,75.01427,66.18908,72.59881,0.7806323655913978,0.9677999932546169,2.415459999999996
2022-11-16,72.2517,335.08036999999996,69.92517,0.7518835483870967,0.9677996503888489,2.3265300000000053
2022-11-17,75.27355,65.73021,72.84973000000001,0.783330430107527,0.9677998446997652,2.423819999999992
2022-11-18,69.3177,57.13816,67.08568,0.7213513978494623,0.9678001433977179,2.2320200000000057
2022-11-19,64.21772,53.86963,62.1499,0.668278494623656,0.967799853373804,2.0678199999999975
2022-11-20,74.68115,64.27494,72.27643,0.7771659139784947,0.9678001744750852,2.4047199999999975
2022-11-21,76.83487,67.23445,74.36076,0.799578064516129,0.9677996461762739,2.474109999999996
2022-11-22,69.14409,61.89856,66.91764,0.7195445161290324,0.9677998510067889,2.22645
2022-11-23,72.95177000000001,61.70279,70.60273000000001,0.7591691397849464,0.96780009587156,2.3490400000000022
2022-11-24,68.40123,60.5367,66.19873,0.7118143010752688,0.9678002866322726,2.2025000000000006
2022-11-25,73.32107,340.98585999999995,67.60744,0.7269617204301075,0.9220738322558576,5.713630000000009
2022-11-26,75.70891,609.758,73.27111000000001,0.7878613978494624,0.9678003553346628,2.4377999999999957
2022-11-27,74.63976,66.98234,72.23636,0.7767350537634409,0.9678000036441705,2.4033999999999907
2022-11-28,65.91061,53.557520000000004,63.7883,0.6858956989247311,0.9678001766331702,2.122310000000006
2022-11-29,70.23415,62.54937,67.97263,0.7308884946236559,0.9678002794936651,2.2615200000000044
2022-11-30,71.61917,62.26223,69.31306000000001,0.7453017204301076,0.9678003808198281,2.3061099999999897
2022-12-01,76.10362,66.69329,73.65311,0.7919689247311827,0.967800349050413,2.4505100000000084
2022-12-02,71.64415,61.72778,69.33718,0.7455610752688172,0.9677996040151221,2.3069699999999926
2022-12-03,67.93079,56.94373,65.74343,0.7069186021505377,0.9678001683772558,2.187359999999998
2022-12-04,72.80584,64.30684000000001,70.4615,0.7576505376344086,0.967800110540583,2.3443400000000025
2022-12-05,71.75591,62.68495,69.44537,0.7467244086021505,0.9678000042087125,2.310540000000003
2022-12-06,68.28488,55.59118,66.08609,0.7106031182795699,0.9677997530346395,2.1987900000000025
2022-12-07,74.85902,66.28452,72.44856,0.7790167741935484,0.967800005931149,2.4104600000000005
2022-12-08,72.72043,63.55267,70.37883,0.7567616129032257,0.9677999703797131,2.3415999999999997
2022-12-09,72.86233,342.7078,70.51617,0.7582383870967743,0.9678000964284288,2.3461599999999976
2022-12-10,72.88676000000001,63.28983,70.53981,0.7584925806451613,0.9678000503795201,2.3469500000000068
2022-12-11,74.28335,66.30733000000001,71.89143,0.7730261290322581,0.967800052097812,2.391919999999999
2022-12-12,71.53199000000001,62.76925,69.22866,0.7443941935483871,0.9678000010904212,2.3033300000000025
2022-12-13,73.21586,65.29626,70.8583,0.7619172043010752,0.967799872869075,2.3575600000000065
2022-12-14,77.63726,66.85873000000001,75.13733,0.8079282795698925,0.9677998682591323,2.499929999999992
2022-12-15,76.14025,65.57234,73.68854,0.7923498924731183,0.9678000794586308,2.4517099999999914
2022-12-16,71.4071,58.8365,69.10779000000001,0.7430945161290323,0.9677999806741908,2.2993099999999913
2022-12-17,76.26632000000001,66.07302,73.81055,0.7936618279569894,0.9678000721681602,2.455770000000001
2022-12-18,74.50573,66.97199,72.10666,0.775340430107527,0.9678001946964349,2.3990699999999947
2022-12-19,75.48633,60.87494,73.0557,0.7855451612903226,0.9678003951178976,2.4306299999999936
2022-12-20,75.31926,67.01069,72.89399,0.7838063440860216,0.9678001350517783,2.4252699999999976
2022-12-21,76.28652,66.07931,73.83011,0.7938721505376345,0.967800209001538,2.456409999999991
2022-12-22,78.27999,66.8009,75.75938000000001,0.8146169892473119,0.967800072534501,2.5206099999999907
2022-12-23,68.64275,59.67993,66.43247000000001,0.7143276344086023,0.967800241103394,2.2102799999999974
2022-12-24,80.76952,66.74284,78.16874,0.8405240860215054,0.9677999819733979,2.6007800000000003
2022-12-25,74.24612,66.54781,71.85541,0.7726388172043012,0.9678002028927573,2.3907099999999986
2022-12-26,73.20651000000001,62.66453,70.84927,0.7618201075268818,0.9678001314363982,2.3572400000000044
2022-12-27,61.3872,53.28448,59.41053,0.6388229032258065,0.9677999648135116,1.9766699999999986
2022-12-28,73.96807,64.81360000000001,71.58633,0.7697454838709678,0.9678004306452772,2.3817399999999935
2022-12-29,72.32315,63.55532,69.99433,0.7526272043010753,0.9677997985430669,2.3288199999999932
2022-12-30,71.59727,60.82925,69.29183,0.7450734408602151,0.9677998895767954,2.30543999999999
2022-12-31,75.75649,66.66518,73.31711,0.7883560215053763,0.967799722505623,2.43938
2023-01-01,72.73056,65.21233,70.38864,0.7568670967741935,0.9678000554374941,2.341920000000002
2023-01-02,68.71552,58.83747,66.50288,0.7150847311827957,0.9677999962744953,2.2126399999999933
2023-01-03,73.51743,63.43453,71.15019,0.7650558064516129,0.9678002889926918,2.3672400000000096
2023-01-04,94.9309,63.75332,91.87413,0.9878938709677418,0.9678000524592097,3.05677
2023-01-05,80.39596,66.76531,77.80718,0.8366363440860215,0.9677996257523388,2.58878
2023-01-06,68.36337,59.905530000000006,66.17291,0.7115366666666667,0.9679585719662445,2.1904600000000016
2023-01-07,82.73698,66.39254,80.07284,0.8609982795698925,0.9677998882724508,2.6641400000000033
2023-01-08,71.25323,61.99694,68.95889,0.7414934408602151,0.9678001965665275,2.2943400000000054
2023-01-09,66.60823,57.67325,64.46346,0.6931554838709677,0.9678002252874757,2.1447700000000083
2023-01-10,73.89256,61.38636,71.51323000000001,0.7689594623655914,0.9678001411779481,2.379329999999996
2023-01-11,62.01696,57.19257,60.02,0.6453763440860215,0.9677997760612582,1.9969599999999943
2023-01-12,78.50624,62.4349,75.97832,0.8169711827956989,0.967799757063897,2.527920000000009
2023-01-13,71.50601,64.02972,69.20352,0.7441238709677419,0.9678000492546011,2.302490000000006
2023-01-14,77.78331,65.21066,75.2787,0.8094483870967742,0.9678001617570658,2.5046099999999996
2023-01-15,73.78901,65.91255,71.41301,0.7678818279569892,0.9678000829662845,2.3760000000000048
2023-01-16,69.43992,59.77436,67.20395,0.7226231182795699,0.9677999341013066,2.2359699999999947
2023-01-17,71.10812,58.74778,68.81843,0.73998311827957,0.9677998799574508,2.289689999999993
2023-01-18,44.09959,33.65189,42.6796,0.45892043010752687,0.9678003809105709,1.4199899999999985
2023-01-19,69.47731,60.037440000000004,67.24015,0.7230123655913978,0.9678001350368919,2.237160000000003
2023-01-20,70.52407000000001,62.62174,68.25323,0.7339056989247312,0.967800497050156,2.270840000000007
2023-01-21,76.36082,64.66083,73.90203,0.7946454838709677,0.9678003719708614,2.4587900000000076
2023-01-22,74.03318,67.07033,71.64935,0.7704231182795699,0.9678005186323213,2.3838300000000032
2023-01-23,78.95797,66.81649,76.41554000000001,0.8216724731182796,0.9678002106690433,2.542429999999996
2023-01-24,74.19887,63.683150000000005,71.80966000000001,0.7721468817204302,0.9677999139339993,2.3892099999999914
2023-01-25,63.74401,56.32865,61.69148,0.663349247311828,0.967800425483116,2.0525300000000044
2023-01-26,74.26939,66.34017,71.88273,0.7729325806451612,0.967864822910219,2.386660000000006
2023-01-27,81.25128000000001,66.47452,78.63501000000001,0.8455377419354839,0.9678002611158865,2.61627
2023-01-28,75.49506,65.23891,73.06412,0.7856356989247312,0.9678000123451788,2.4309399999999926
2023-01-29,75.3621,67.22223,72.93541,0.7842517204301076,0.9677995968795987,2.4266899999999936
2023-01-30,73.35274,62.29086,70.99075,0.7633413978494624,0.9677995668600793,2.3619899999999916
2023-01-31,71.1801,63.075070000000004,68.88811,0.7407323655913978,0.9678001295305851,2.2919899999999984
2023-02-01,77.2787,65.1195,74.79033,0.8041970967741935,0.9678000535723297,2.4883700000000033
2023-02-02,77.03617,64.89498,74.55563000000001,0.8016734408602152,0.967800320291105,2.4805399999999906
2023-02-03,79.61884,66.80264,77.05513,0.8285497849462367,0.967800209096239,2.5637100000000004
2023-02-04,73.06512000000001,63.303380000000004,70.71243,0.7603487096774193,0.9678000939435943,2.3526900000000097
2023-02-05,61.239560000000004,52.73107,59.26765,0.6372865591397849,0.9678000625739309,1.9719100000000012
2023-02-06,84.24626,68.68332000000001,81.53353,0.876704623655914,0.9677999949196557,2.7127300000000076
2023-02-07,66.69899000000001,54.16478,64.55128,0.6940997849462366,0.967799962188333,2.1477100000000036
2023-02-08,69.45641,58.93118,67.21992,0.7227948387096774,0.9678000921729182,2.2364900000000034
2023-02-09,55.12895,48.90159,53.3538,0.5736967741935484,0.9678000397250446,1.7751500000000036
2023-02-10,80.17906,67.13028,77.59727000000001,0.834379247311828,0.9677996973274569,2.581789999999998
2023-02-11,78.61949,92.32652,76.08796,0.8181501075268817,0.9678002235832361,2.5315300000000036
2023-02-12,78.23474,66.63843,75.71560000000001,0.8141462365591399,0.9678002381039421,2.519139999999993
2023-02-13,74.42067,66.62937,72.02432,0.7744550537634409,0.9677999405272756,2.396349999999998
2023-02-14,76.09533,66.41594,73.64504000000001,0.7918821505376346,0.9677997322568942,2.4502899999999954
2023-02-15,79.09464,65.93689,76.54781,0.8230947311827956,0.9678002200907672,2.54683
2023-02-16,74.38968,65.69828,71.99434,0.774132688172043,0.9678001034552104,2.3953400000000045
2023-02-17,60.02494,49.46723,58.092150000000004,0.6246467741935484,0.9678002177095054,1.9327899999999971
2023-02-18,52.398230000000005,46.07907,50.711020000000005,0.5452797849462366,0.9678002482144912,1.6872100000000003
2023-02-19,77.30651,67.05359,74.81725,0.804486559139785,0.967800124465585,2.4892600000000016
2023-02-20,78.68948,67.25449,76.15566,0.818878064516129,0.9677997617978921,2.5338200000000057
2023-02-21,75.34693,67.14466,72.92075,0.7840940860215053,0.9677998824902355,2.4261800000000022
2023-02-22,75.41983,65.94112,72.99131,0.7848527956989247,0.9677999804560683,2.428520000000006
2023-02-23,78.262,66.18822,75.74195,0.8144295698924732,0.9677998262247324,2.5200499999999977
2023-02-24,77.58137,66.76866,75.08326,0.80734688172043,0.9678001303663494,2.498110000000011
2023-02-25,75.46388,66.09918,73.03397,0.7853115053763441,0.9678003569389753,2.4299100000000067
2023-02-26,73.65715,63.98002,71.27043,0.7663487096774194,0.9675968999615109,2.386719999999997
2023-02-27,73.11461,66.46051,70.76031,0.7608635483870968,0.9677998692737334,2.354299999999995
2023-02-28,77.85279,65.9124,75.34592,0.810171182795699,0.9677998694716016,2.506869999999992
2023-03-01,72.18781,62.94332,69.86336,0.7512189247311828,0.9677999651187645,2.324449999999999
2023-03-02,61.95155,49.29723,59.95671,0.644695806451613,0.9677999985472518,1.9948399999999964
2023-03-03,62.83536,52.79475,60.81206,0.65389311827957,0.9677999775922347,2.023299999999999
2023-03-04,71.4732,60.27709,69.17176,0.7437823655913979,0.9677999585858755,2.3014399999999995
2023-03-05,66.84256,64.42272,64.69023,0.695593870967742,0.9678000064629481,2.1523300000000063
2023-03-06,78.45927,66.93506000000001,75.9329,0.8164827956989248,0.9678002357146581,2.52637
2023-03-07,77.76001000000001,67.18891,75.25615,0.8092059139784947,0.9678001584619137,2.503860000000003
2023-03-08,76.85214,67.32162,74.37751,0.7997581720430108,0.9678001159108907,2.4746300000000048
2023-03-09,77.7386,66.1981,75.23541,0.8089829032258065,0.967799908925553,2.5031900000000036
2023-03-10,81.91691,66.76137,79.27917000000001,0.8524641935483872,0.9677998108082935,2.6377399999999938
2023-03-11,73.33005,66.78433,70.96882,0.7631055913978494,0.9677999674076315,2.361230000000006
2023-03-12,76.55131,63.83618,74.08636,0.7966275268817204,0.9678000285037578,2.4649500000000018
2023-03-13,76.73699,66.45948,74.26608,0.79856,0.967800274678483,2.4709100000000035
2023-03-14,73.59766,66.8451,71.22781,0.7658904301075269,0.9677999273346463,2.3698499999999996
2023-03-15,80.05895,67.17462,77.48106,0.8331296774193548,0.967800102299618,2.5778899999999965
2023-03-16,71.08454,63.77349,68.79564,0.7397380645161291,0.9678003121353813,2.288899999999998
2023-03-17,76.63459,66.68303,74.16694,0.7974939784946237,0.9677997885811093,2.467650000000006
2023-03-18,76.55318,66.59818,74.08816,0.7966468817204301,0.9677999006703576,2.4650199999999955
2023-03-19,75.43558,67.51865,73.00657,0.78501688172043,0.9678002078064488,2.429010000000005
2023-03-20,63.04549,51.63943,249.56605000000002,2.683505913978495,3.958507579209869,-186.52056000000002
2023-03-21,61.700500000000005,53.21094,59.71374,0.6420832258064516,0.9677999367914359,1.9867600000000039
2023-03-22,79.62515,66.98349,77.06123,0.828615376344086,0.9678001234534565,2.56392000000001
2023-03-23,75.51061,67.31360000000001,73.07918000000001,0.7857976344086023,0.9678001541770092,2.4314299999999918
2023-03-24,75.29328,66.63218,72.86883,0.7835358064516129,0.9677999152115568,2.424449999999993
2023-03-25,77.73154,63.675292,75.22859,0.8089095698924731,0.967800071888451,2.5029499999999985
2023-03-26,76.38802,66.06915000000001,73.93085,0.7949553763440861,0.9678330450245995,2.4571699999999908
2023-03-27,77.47083,66.20114,74.97628,0.8061965591397849,0.9678001384521115,2.494550000000004
2023-03-28,78.44931,66.02676,75.92323,0.8163788172043012,0.9677998442561191,2.526079999999993
2023-03-29,80.30672,66.33136,77.72082,0.8357077419354839,0.9677997059274741,2.585899999999995
2023-03-30,77.12942,67.12333,74.64585,0.8026435483870967,0.9677999653050677,2.4835700000000003
2023-03-31,76.51119,63.823710000000005,74.04751,0.7962097849462366,0.9677997427565824,2.4636799999999965
2023-04-01,73.60674,64.17417,71.23662,0.7659851612903226,0.9678002313375107,2.37012
2023-04-02,76.25693,66.34404,73.80147000000001,0.7935641935483871,0.9678001723908898,2.455459999999988
2023-04-03,76.09845,66.7195,73.64811,0.7919151612903226,0.9678003954088421,2.450339999999997
2023-04-04,78.38514,67.48671,75.86115000000001,0.8157112903225807,0.9678001468135414,2.5239899999999977
2023-04-05,75.20447,64.00832,72.78287,0.7826115053763442,0.9677997863690816,2.421599999999998
2023-04-06,68.50783,58.0625,66.30189,0.7129235483870968,0.9678001770016654,2.2059399999999982
2023-04-07,80.67961,65.93911,78.08172,0.8395883870967742,0.9677999187155218,2.5978899999999925
2023-04-08,84.45508,70.00841,81.73566,0.8788780645161289,0.9678003975604547,2.7194199999999995
2023-04-09,76.84984,68.92486,74.37529,0.7997343010752689,0.9678001932079495,2.4745499999999936
2023-04-10,83.44655,67.68839,80.75959,0.868382688172043,0.9678002266121247,2.686959999999999
2023-04-11,49.09891,41.15845,47.51791,0.5109452688172043,0.9677996924982654,1.580999999999996
2023-04-12,84.75138,439.10772,82.02239,0.8819611827956989,0.9678000523413307,2.728989999999996
2023-04-13,84.59436,71.63747000000001,81.87043,0.8803272043010753,0.967800099202831,2.7239299999999957
2023-04-14,83.58347,72.76434,80.8921,0.8698075268817205,0.9678002121711385,2.6913700000000063
2023-04-15,84.35362,73.24842,81.63743000000001,0.8778218279569894,0.9677999592667156,2.7161899999999974
2023-04-16,84.28489,72.12798000000001,81.57092,0.8771066666666667,0.9678000410275198,2.7139700000000033
2023-04-17,83.9263,73.97385,81.22388000000001,0.8733750537634409,0.9678000817383825,2.7024199999999894
2023-04-18,83.49604000000001,73.70766,80.80748,0.8688976344086021,0.9678001495639792,2.6885600000000096
2023-04-19,84.20191,72.62922,81.49062,0.8762432258064516,0.9678001366002269,2.711289999999991
2023-04-20,83.94964,72.58417,81.24647,0.8736179569892474,0.9678001001552836,2.70317
2023-04-21,114.66945,72.52053000000001,110.97708,1.193301935483871,0.9677998804389487,3.692369999999997
2023-04-22,84.11474,72.40107,81.40621,0.8753355913978494,0.9677995794791734,2.708529999999996
2023-04-23,83.96649000000001,72.56951000000001,81.26277,0.8737932258064517,0.9678000116475036,2.703720000000004
2023-04-24,83.32126,72.49300000000001,80.63832000000001,0.8670787096774194,0.96780005487195,2.682939999999988
2023-04-25,83.99326,71.66029,81.28868,0.8740718279569892,0.9678000353837914,2.704580000000007
2023-04-26,69.90866,58.35176,67.63278,0.727234193548387,0.9674449488804391,2.275880000000001
2023-04-27,83.68935,72.3071,80.99457,0.8709093548387097,0.9678002039686052,2.6947800000000086
2023-04-28,83.68473,72.65965,80.99008,0.8708610752688173,0.9677999797573584,2.6946499999999958
2023-04-29,73.1404,63.04005,70.78527,0.7611319354838709,0.9677998753083111,2.3551300000000026
2023-04-30,83.8964,72.29813,81.19494,0.873063870967742,0.9678000486314073,2.7014599999999973
2023-05-01,83.23601000000001,72.50121,80.55581000000001,0.8661915053763442,0.9677999942572932,2.6801999999999992
2023-05-02,81.83078,71.44003000000001,79.19582,0.8515679569892473,0.9677998914344944,2.6349600000000066
2023-05-03,83.26744000000001,71.68361,77.21891000000001,0.8303108602150538,0.9273602022591304,6.0485299999999995
2023-05-04,80.25224,70.4917,77.66813,0.8351411827956989,0.9678001511235076,2.5841099999999955
2023-05-05,53.74507,43.21631,52.01447,0.5592953763440861,0.9677998372687951,1.7305999999999955
2023-05-06,82.00545,70.05407,79.36489,0.8533859139784946,0.9678001888898848,2.6405599999999936
2023-05-07,83.07167,72.52416,80.39676,0.8644812903225807,0.9677999732038612,2.674909999999997
2023-05-08,82.77566,72.53864,80.11027,0.8614007526881721,0.9677998339125293,2.665390000000002
2023-05-09,82.05795,71.47335,79.41568000000001,0.8539320430107528,0.9677999511320964,2.6422699999999963
2023-05-10,82.53552,73.13991,79.87788,0.8589019354838711,0.9678000453622877,2.6576400000000007
2023-05-11,63.57553,51.17318,61.528420000000004,0.6615959139784947,0.9678003470832253,2.0471099999999964
2023-05-12,82.25598000000001,68.40881,79.60734,0.8559929032258063,0.9678000310737285,2.6486400000000145
2023-05-13,78.42087000000001,66.68202000000001,75.89571000000001,0.8160829032258066,0.9677998981648636,2.5251599999999996
2023-05-14,84.75795000000001,72.93507,82.02876,0.8820296774193549,0.9678001886548695,2.7291900000000027
2023-05-15,82.81195,71.59445,80.14541,0.8617786021505376,0.9678000578418936,2.6665399999999977
2023-05-16,75.64503,63.87635,73.20926,0.7871963440860215,0.9677999995505322,2.435770000000005
2023-05-17,81.92458,69.60808,79.2866,0.8525440860215054,0.9677998959530827,2.637979999999999
2023-05-18,82.42025,73.11201,79.7663,0.8577021505376344,0.9677997822137158,2.6539499999999947
2023-05-19,83.04085,72.49688,80.36694,0.8641606451612903,0.967800064666968,2.6739100000000064
2023-05-20,82.44224,72.16767,79.7876,0.8579311827956989,0.9678000015526022,2.6546400000000006
2023-05-21,71.65546,58.61739,69.34817,0.7456792473118279,0.9678002206670642,2.307290000000009
2023-05-22,78.81161,66.02765,76.27388,0.820149247311828,0.9678000487491628,2.5377299999999963
2023-05-23,79.38532000000001,70.43943,76.82913,0.8261196774193549,0.9678002179748094,2.556190000000001
2023-05-24,82.7466,72.7671,80.08217,0.8610986021505377,0.9678001271351331,2.664429999999996
2023-05-25,82.08847,72.60407000000001,79.44521,0.8542495698924731,0.967799862757827,2.643259999999998
2023-05-26,80.1288,68.64052,77.56378000000001,0.8340191397849464,0.9679887880512377,2.56501999999999
2023-05-27,82.64313,360.30411,79.98204,0.860021935483871,0.9678002273147205,2.6610900000000015
2023-05-28,80.3662,95.34455,77.77839,0.8363267741935484,0.9677997715457493,2.5878100000000046
2023-05-29,68.02219000000001,58.41895,65.83186,0.7078694623655915,0.9677997723978014,2.190330000000003
2023-05-30,82.10138,72.25402,79.4577,0.8543838709677419,0.9677998104294958,2.6436800000000034
2023-05-31,71.26471000000001,341.20983,68.96996,0.7416124731182796,0.9677996304201616,2.2947500000000076
2023-06-01,83.00727,72.15825,80.33444,0.8638111827956989,0.9678000493209811,2.6728300000000047
2023-06-02,82.2009,71.21923,79.55404,0.8554197849462366,0.967800109244546,2.6468600000000038
2023-06-03,80.7766,71.18948,78.17558,0.8405976344086021,0.9677998331199876,2.6010200000000054
2023-06-04,79.15874000000001,68.83981,76.60984,0.8237617204301075,0.9678001443681392,2.5489000000000033
2023-06-05,76.60655,68.09433,74.13984,0.7972025806451614,0.9678002729531614,2.466709999999992
2023-06-06,81.89063,70.54860000000001,79.25373,0.8521906451612904,0.9677997348414586,2.636899999999997
2023-06-07,81.54309,70.95006000000001,78.91739,0.8485740860215053,0.9677998466822878,2.625700000000009
2023-06-08,82.41672,71.48261,79.76291,0.8576656989247312,0.9678001017269312,2.653809999999993
2023-06-09,71.96791,63.931400000000004,69.65053,0.7489304301075269,0.9677998152232016,2.31738
2023-06-10,81.90976,72.2602,79.27227,0.8523900000000001,0.9678000521549569,2.6374899999999997
2023-06-11,81.53215,72.92976,78.90682,0.8484604301075268,0.9678000641464747,2.6253300000000053
2023-06-12,75.47857,63.00627,73.04818,0.7854643010752689,0.9678002643664287,2.4303900000000027
2023-06-13,82.86937,71.446,80.20095,0.8623758064516129,0.967799682801981,2.6684199999999976
2023-06-14,82.35118,72.94305,79.69948,0.8569836559139784,0.9678000970963622,2.6517000000000053
