DateTime,id,AQI
2021-06-13,ID009,197.86131386861314
2021-06-20,ID009,198.44444444444446
2021-06-27,ID009,200.66666666666666
2021-07-04,ID009,219.88888888888889
2021-07-11,ID009,210.84732824427482
2021-07-18,ID009,200.032
2021-07-25,ID009,197.88
2021-08-01,ID009,197.05555555555554
2021-08-08,ID009,198.46491228070175
2021-08-15,ID009,115.94642857142857
2021-08-22,ID009,51.6530612244898
2021-08-29,ID009,54.177083333333336
2021-09-05,ID009,54.1063829787234
2021-09-12,ID009,52.628571428571426
2021-09-19,ID009,74.8
2021-09-26,ID009,70.0
2021-10-03,ID009,46.0
2021-10-10,ID009,67.02
2021-10-17,ID009,95.17171717171718
2021-10-24,ID009,93.80672268907563
2021-10-31,ID009,98.08771929824562
2021-11-07,ID009,99.80357142857143
2021-11-14,ID009,100.05072463768116
2021-11-21,ID009,66.76842105263158
2021-11-28,ID009,89.65789473684211
2021-12-05,ID009,72.01818181818182
2021-12-12,ID009,66.42105263157895
2021-12-19,ID009,50.01086956521739
2021-12-26,ID009,54.29936305732484
2022-01-02,ID009,54.18333333333333
2022-01-09,ID009,51.21311475409836
2022-01-16,ID009,46.0
2022-01-23,ID009,44.0
2022-01-30,ID009,49.674157303370784
2022-02-06,ID009,45.926829268292686
2022-02-13,ID009,52.0
2022-02-20,ID009,50.81900452488688
2022-02-27,ID009,55.0
2022-03-06,ID009,55.0
2022-03-13,ID009,55.0
2022-03-20,ID009,62.04
2022-03-27,ID009,51.25833333333333
2022-04-03,ID009,50.76056338028169
2022-04-10,ID009,49.35655737704918
2022-04-17,ID009,50.600985221674875
2022-04-24,ID009,50.725118483412324
2022-05-01,ID009,48.59183673469388
2022-05-08,ID009,45.0
2022-05-15,ID009,54.743801652892564
2022-05-22,ID009,45.3640350877193
2022-05-29,ID009,24.153846153846153
2022-06-05,ID009,23.904306220095695
2022-06-12,ID009,25.0
2022-06-19,ID009,25.364285714285714
2022-06-26,ID009,26.04385964912281
2022-07-03,ID009,24.807291666666668
2022-07-10,ID009,25.459119496855347
2022-07-17,ID009,24.833333333333332
2022-07-24,ID009,23.43076923076923
2022-07-31,ID009,45.27627627627628
2022-08-07,ID009,44.352059925093634
2022-08-14,ID009,71.81410256410257
2022-08-21,ID009,132.0
2022-08-28,ID009,132.0
2022-09-04,ID009,132.0
2022-09-11,ID009,132.0
2022-09-18,ID009,132.0
2022-09-25,ID009,132.0
2022-10-02,ID009,132.0
2022-10-09,ID009,132.0
2022-10-16,ID009,132.0
2021-06-06,ID010,205.5
2021-06-13,ID010,229.0
2021-06-20,ID010,229.0
2021-06-27,ID010,229.0
2021-07-04,ID010,229.0
2021-07-11,ID010,229.0
2021-07-18,ID010,229.0
2021-07-25,ID010,229.0
2021-08-01,ID010,229.0
2021-08-08,ID010,220.62222222222223
2021-08-15,ID010,145.70063694267515
2021-08-22,ID010,54.44827586206897
2021-08-29,ID010,45.62686567164179
2021-09-05,ID010,43.32692307692308
2021-09-12,ID010,54.411764705882355
2021-09-19,ID010,47.5
2021-09-26,ID010,45.008849557522126
2021-10-03,ID010,55.04237288135593
2021-10-10,ID010,50.4375
2021-10-17,ID010,75.04225352112677
2021-10-24,ID010,63.39370078740158
2021-10-31,ID010,75.60975609756098
2021-11-07,ID010,91.57142857142857
2021-11-14,ID010,102.51724137931035
2021-11-21,ID010,70.31506849315069
2021-11-28,ID010,113.0
2021-12-05,ID010,113.0
2021-12-12,ID010,113.0
2021-12-19,ID010,113.0
2021-12-26,ID010,113.0
2022-01-02,ID010,113.0
2022-01-09,ID010,113.0
2022-01-16,ID010,113.0
2022-01-23,ID010,113.0
2022-01-30,ID010,113.0
2022-02-06,ID010,113.0
2022-02-13,ID010,113.0
2022-02-20,ID010,113.0
2022-02-27,ID010,113.0
2022-03-06,ID010,113.0
2022-03-13,ID010,113.0
2022-03-20,ID010,113.0
2022-03-27,ID010,113.0
2022-04-03,ID010,113.0
2022-04-10,ID010,113.0
2022-04-17,ID010,113.0
2022-04-24,ID010,113.0
2022-05-01,ID010,113.0
2022-05-08,ID010,113.0
2022-05-15,ID010,113.0
2022-05-22,ID010,113.0
2022-05-29,ID010,113.0
2022-06-05,ID010,113.0
2022-06-12,ID010,113.0
2022-06-19,ID010,113.0
2022-06-26,ID010,113.0
2022-07-03,ID010,113.0
2022-07-10,ID010,113.0
2022-07-17,ID010,113.0
2022-07-24,ID010,113.0
2022-07-31,ID010,113.0
2022-08-07,ID010,113.0
2022-08-14,ID010,113.0
2022-08-21,ID010,113.0
2022-08-28,ID010,113.0
2022-09-04,ID010,113.0
2022-09-11,ID010,113.0
2022-09-18,ID010,113.0
2022-09-25,ID010,113.0
2022-10-02,ID010,113.0
2022-10-09,ID010,113.0
2022-10-16,ID010,113.0
2021-06-06,ID011,175.6
2021-06-13,ID011,128.0
2021-06-20,ID011,128.0
2021-06-27,ID011,224.25
2021-07-04,ID011,239.53846153846155
2021-07-11,ID011,96.01818181818182
2021-07-18,ID011,15.09
2021-07-25,ID011,19.78846153846154
2021-08-01,ID011,40.3
2021-08-08,ID011,30.930555555555557
2021-08-15,ID011,25.795454545454547
2021-08-22,ID011,25.9
2021-08-29,ID011,28.0
2021-09-05,ID011,28.0
2021-09-12,ID011,73.27777777777777
2021-09-19,ID011,27.612903225806452
2021-09-26,ID011,23.563636363636363
2021-10-03,ID011,28.470588235294116
2021-10-10,ID011,58.666666666666664
2021-10-17,ID011,42.0
2021-10-24,ID011,162.19277108433735
2021-10-31,ID011,99.88709677419355
2021-11-07,ID011,174.58064516129033
2021-11-14,ID011,169.45945945945945
2021-11-21,ID011,84.47272727272727
2021-11-28,ID011,116.53416149068323
2021-12-05,ID011,159.03305785123968
2021-12-12,ID011,225.95302013422818
2021-12-19,ID011,222.4608695652174
2021-12-26,ID011,256.55801104972375
2022-01-02,ID011,222.97916666666666
2022-01-09,ID011,193.955223880597
2022-01-16,ID011,194.78378378378378
2022-01-23,ID011,85.0
2022-01-30,ID011,49.023809523809526
2022-02-06,ID011,49.76315789473684
2022-02-13,ID011,82.0
2022-02-20,ID011,83.86641221374046
2022-02-27,ID011,89.0909090909091
2022-03-06,ID011,83.92468239564428
2022-03-13,ID011,98.35348837209303
2022-03-20,ID011,137.57246376811594
2022-03-27,ID011,99.29230769230769
2022-04-03,ID011,79.3640350877193
2022-04-10,ID011,77.69354838709677
2022-04-17,ID011,78.72222222222223
2022-04-24,ID011,76.0
2022-05-01,ID011,76.0
2022-05-08,ID011,76.0
2022-05-15,ID011,76.0
2022-05-22,ID011,76.0
2022-05-29,ID011,76.0
2022-06-05,ID011,76.0
2022-06-12,ID011,76.0
2022-06-19,ID011,76.0
2022-06-26,ID011,76.0
2022-07-03,ID011,76.0
2022-07-10,ID011,76.0
2022-07-17,ID011,76.0
2022-07-24,ID011,76.0
2022-07-31,ID011,76.0
2022-08-07,ID011,76.0
2022-08-14,ID011,76.0
2022-08-21,ID011,76.0
2022-08-28,ID011,76.0
2022-09-04,ID011,76.0
2022-09-11,ID011,76.0
2022-09-18,ID011,76.0
2022-09-25,ID011,76.0
2022-10-02,ID011,76.0
2022-10-09,ID011,76.0
2022-10-16,ID011,76.0
2021-06-06,ID012,141.75
2021-06-13,ID012,145.0
2021-06-20,ID012,145.0
2021-06-27,ID012,145.0
2021-07-04,ID012,217.5897435897436
2021-07-11,ID012,220.46113989637306
2021-07-18,ID012,218.69298245614036
2021-07-25,ID012,216.63636363636363
2021-08-01,ID012,217.14285714285714
2021-08-08,ID012,218.03296703296704
2021-08-15,ID012,103.62962962962963
2021-08-22,ID012,65.28225806451613
2021-08-29,ID012,71.03157894736842
2021-09-05,ID012,88.0
2021-09-12,ID012,60.96666666666667
2021-09-19,ID012,71.0
2021-09-26,ID012,71.0
2021-10-03,ID012,71.0
2021-10-10,ID012,70.4
2021-10-17,ID012,56.0
2021-10-24,ID012,56.0
2021-10-31,ID012,56.0
2021-11-07,ID012,56.0
2021-11-14,ID012,56.0
2021-11-21,ID012,56.0
2021-11-28,ID012,56.0
2021-12-05,ID012,56.0
2021-12-12,ID012,56.0
2021-12-19,ID012,56.0
2021-12-26,ID012,56.0
2022-01-02,ID012,56.0
2022-01-09,ID012,56.0
2022-01-16,ID012,56.0
2022-01-23,ID012,56.0
2022-01-30,ID012,56.0
2022-02-06,ID012,56.0
2022-02-13,ID012,56.0
2022-02-20,ID012,56.0
2022-02-27,ID012,56.0
2022-03-06,ID012,56.0
2022-03-13,ID012,56.0
2022-03-20,ID012,56.0
2022-03-27,ID012,56.0
2022-04-03,ID012,56.0
2022-04-10,ID012,56.0
2022-04-17,ID012,56.0
2022-04-24,ID012,56.0
2022-05-01,ID012,56.0
2022-05-08,ID012,56.0
2022-05-15,ID012,56.0
2022-05-22,ID012,56.0
2022-05-29,ID012,56.0
2022-06-05,ID012,56.0
2022-06-12,ID012,56.0
2022-06-19,ID012,56.0
2022-06-26,ID012,56.0
2022-07-03,ID012,56.0
