,DATE,TIME,RAW WATER FLOW IN m3/h,CLEAR WATER SUMP LEVEL IN Meter,CLEAR WATER PUMPING FLOW m3/h,TREATED WATER PRODUCTION IN m3/h,REMARKS
6360,21/12/2023,01:00,3463.38,3.01,3701.65,3351.86,
6361,21/12/2023,02:00,3466.58,2.67,3730.68,3354.96,
6362,21/12/2023,03:00,3421.70,2.44,3694.68,3311.52,
6363,21/12/2023,04:00,3445.24,2.23,3715.94,3334.30,
6364,21/12/2023,05:00,3415.10,2.04,3697.64,3305.13,
6365,21/12/2023,06:00,3436.22,2.02,2800.72,3325.57,
6366,21/12/2023,07:00,3478.77,2.43,2799.16,3366.75,
6367,21/12/2023,08:00,3512.08,2.61,2799.09,3398.99,
6368,21/12/2023,09:00,3462.87,2.74,2811.28,3351.37,
6369,21/12/2023,10:00,3451.50,2.93,2812.88,3340.36,
6370,21/12/2023,11:00,3498.54,3.19,2837.35,3385.89,
6371,21/12/2023,12:00,3488.86,3.41,2826.18,3376.52,
6372,21/12/2023,13:00,3499.67,3.68,2813.98,3386.98,
6373,21/12/2023,14:00,3497.21,3.45,3698.56,3384.60,
6374,21/12/2023,15:00,3476.34,3.18,3689.31,3364.40,
6375,21/12/2023,16:00,3446.76,2.81,3699.54,3335.77,
6376,21/12/2023,17:00,3478.98,2.62,3636.45,3366.96,
6377,21/12/2023,18:00,3488.87,2.42,3580.34,3376.53,
6378,21/12/2023,19:00,3500.87,2.15,3588.12,3388.14,
6379,21/12/2023,20:00,3507.12,1.95,3589.12,3394.19,
6380,21/12/2023,21:00,3467.32,1.83,3601.56,3355.67,
6381,21/12/2023,22:00,3476.78,1.52,2799.16,3364.83,
6382,21/12/2023,23:00,3477.12,1.56,2784.28,3365.16,
6383,21/12/2023,00:00,3455.77,1.85,2796.38,3344.49,
6384,22/12/2023,01:00,3474.98,2.27,2801.46,3363.09,
6385,22/12/2023,02:00,3495.64,2.65,2799.97,3383.08,
6386,22/12/2023,03:00,3498.46,3.30,2830.69,3385.81,
6387,22/12/2023,04:00,3454.74,3.75,2821.46,3343.50,
6388,22/12/2023,05:00,3444.03,3.71,2827.67,3333.13,
6389,22/12/2023,06:00,3462.18,3.44,3698.36,3350.70,
6390,22/12/2023,07:00,3445.39,3.27,3657.08,3334.45,
6391,22/12/2023,08:00,3430.16,3.11,3626.13,3319.71,
6392,22/12/2023,09:00,3489.25,2.74,3578.39,3376.90,
6393,22/12/2023,10:00,3478.36,2.89,2779.89,3366.36,
6394,22/12/2023,11:00,3466.65,2.97,2790.36,3355.02,
6395,22/12/2023,12:00,3510.68,3.15,2761.54,3397.64,
6396,22/12/2023,13:00,3456.25,3.28,2778.65,3344.96,
6397,22/12/2023,14:00,3478.69,3.54,2789.48,3366.68,
6398,22/12/2023,15:00,3469.12,3.88,2798.48,3357.41,
6399,22/12/2023,16:00,3462.78,3.85,3712.25,3351.28,
6400,22/12/2023,17:00,3454.12,3.64,3752.25,3342.90,
6401,22/12/2023,18:00,3480.07,3.32,3698.54,3368.01,
6402,22/12/2023,19:00,3481.39,3.02,3677.41,3369.29,
6403,22/12/2023,20:00,3475.91,2.82,3650.43,3363.99,
6404,22/12/2023,21:00,3469.22,2.60,3636.03,3357.51,
6405,22/12/2023,22:00,3480.52,2.39,3658.27,3368.45,
6406,22/12/2023,23:00,3502.73,2.21,3642.58,3389.94,
6407,22/12/2023,00:00,3495.26,2.16,2769.15,3382.71,
6408,23/12/2023,01:00,3514.61,2.44,2801.56,3401.44,
6409,23/12/2023,02:00,3493.13,2.78,2786.15,3380.65,
6410,23/12/2023,03:00,3492.06,3.13,2790.12,3379.62,
6411,23/12/2023,04:00,3502.73,3.53,2801.56,3389.94,
6412,23/12/2023,05:00,3531.55,3.90,2796.78,3417.83,
6413,23/12/2023,06:00,3509.41,3.99,3698.07,3396.41,
6414,23/12/2023,07:00,3472.85,3.59,3660.40,3361.02,
6415,23/12/2023,08:00,3487.15,3.16,3664.65,3374.86,
6416,23/12/2023,09:00,3444.18,2.76,3626.54,3333.28,
6417,23/12/2023,10:00,3480.80,2.52,2786.11,3368.72,
6418,23/12/2023,11:00,3456.04,2.71,2798.48,3344.76,
6419,23/12/2023,12:00,3515.52,2.90,2787.23,3402.32,
6420,23/12/2023,13:00,3520.40,2.99,2804.64,3407.04,
6421,23/12/2023,14:00,3526.81,3.14,2826.67,3413.25,
6422,23/12/2023,15:00,3479.24,3.48,2817.21,3367.21,
6423,23/12/2023,16:00,3498.65,3.68,2845.65,3385.99,
6424,23/12/2023,17:00,3456.10,3.28,3679.24,3344.81,
6425,23/12/2023,18:00,3480.13,3.10,3694.21,3368.07,
6426,23/12/2023,19:00,3479.50,3.05,3669.85,3367.46,
6427,23/12/2023,20:00,3465.64,3.00,3672.05,3354.05,
6428,23/12/2023,21:00,3496.47,2.88,3663.57,3383.88,
6429,23/12/2023,22:00,3491.65,2.52,3670.76,3379.22,
6430,23/12/2023,23:00,3492.26,2.25,3687.65,3379.81,
6431,23/12/2023,00:00,3478.65,2.03,3699.54,3366.64,
6432,24/12/2023,01:00,3479.59,2.34,2870.63,3367.55,
6433,24/12/2023,02:00,3449.57,2.58,2860.25,3338.49,
6434,24/12/2023,03:00,3455.37,2.84,3878.62,3344.11,
6435,24/12/2023,04:00,3497.45,3.15,2863.60,3384.83,
6436,24/12/2023,05:00,3501.57,3.42,2860.84,3388.82,
6437,24/12/2023,06:00,3492.68,3.66,2865.65,3380.22,
6438,24/12/2023,07:00,3496.54,3.85,2877.38,3383.95,
6439,24/12/2023,08:00,3481.18,3.74,3749.63,3369.09,
6440,24/12/2023,09:00,3562.36,3.19,3686.99,3447.65,
6441,24/12/2023,10:00,3526.21,3.02,3559.97,3412.67,
6442,24/12/2023,11:00,3550.76,2.90,3663.73,3436.43,
6443,24/12/2023,12:00,3548.02,2.65,3641.57,3433.77,
6444,24/12/2023,13:00,3542.44,2.28,3636.56,3428.37,
6445,24/12/2023,14:00,3551.95,2.26,2718.71,3437.58,
6446,24/12/2023,15:00,3566.77,2.70,2729.51,3451.92,
6447,24/12/2023,16:00,3571.25,3.01,2778.54,3456.26,
6448,24/12/2023,17:00,3579.57,3.25,2784.04,3464.31,
6449,24/12/2023,18:00,3532.62,3.47,2806.11,3418.87,
6450,24/12/2023,19:00,3515.19,3.42,2811.54,3402.00,
6451,24/12/2023,20:00,3519.46,3.37,3624.95,3406.13,
6452,24/12/2023,21:00,3535.24,3.16,3624.95,3421.41,
6453,24/12/2023,22:00,3530.48,2.93,3617.84,3416.80,
6454,24/12/2023,23:00,3509.14,2.70,3623.54,3396.15,
6455,24/12/2023,00:00,3496.33,2.61,3616.82,3383.75,
6456,25/12/2023,01:00,3548.65,2.35,3618.15,3434.38,
6457,25/12/2023,02:00,3526.21,2.55,2778.54,3412.67,
6458,25/12/2023,03:00,3515.54,2.92,2806.45,3402.34,
6459,25/12/2023,04:00,3511.32,3.29,2774.12,3398.26,
6460,25/12/2023,05:00,3499.59,3.59,2798.47,3386.90,
6461,25/12/2023,06:00,3512.34,3.74,2779.02,3399.24,
6462,25/12/2023,07:00,3517.67,3.13,3634.92,3404.40,
6463,25/12/2023,08:00,3514.93,2.80,3655.54,3401.75,
6464,25/12/2023,09:00,3500.14,2.72,3616.33,3387.44,
6465,25/12/2023,10:00,3501.41,2.46,2735.22,3388.66,
6466,25/12/2023,11:00,3525.89,2.62,2745.98,3412.36,
6467,25/12/2023,12:00,3542.74,2.73,2744.92,3428.66,
6468,25/12/2023,13:00,3520.65,2.83,2755.92,3407.29,
6469,25/12/2023,14:00,3498.19,2.89,2763.53,3385.55,
6470,25/12/2023,15:00,3488.93,3.05,2789.25,3376.59,
6471,25/12/2023,16:00,3512.56,3.33,2805.65,3399.46,
6472,25/12/2023,17:00,3525.41,3.51,2823.96,3411.89,
6473,25/12/2023,18:00,3501.93,3.40,3705.96,3389.17,
6474,25/12/2023,19:00,3469.45,3.22,3660.54,3357.73,
6475,25/12/2023,20:00,3512.04,3.06,3644.57,3398.95,
6476,25/12/2023,21:00,3493.46,2.92,3632.35,3380.97,
6477,25/12/2023,22:00,3567.51,2.69,3639.06,3452.64,
6478,25/12/2023,23:00,3536.55,2.41,3695.65,3422.67,
6479,25/12/2023,00:00,3500.81,2.16,3701.59,3388.08,
6480,26/12/2023,01:00,3524.67,2.07,2809.31,3411.18,
6481,26/12/2023,02:00,3528.48,2.24,2830.07,3414.86,
6482,26/12/2023,03:00,3536.88,2.57,2812.88,3422.99,
6483,26/12/2023,04:00,3534.43,2.86,2809.59,3420.62,
6484,26/12/2023,05:00,3547.75,3.13,2792.48,3433.51,
6485,26/12/2023,06:00,3542.30,3.32,2838.28,3428.24,
6486,26/12/2023,07:00,3516.95,3.54,2823.96,3403.70,
6487,26/12/2023,08:00,3565.97,3.77,2812.65,3451.15,
6488,26/12/2023,09:00,3523.87,3.42,3696.45,3410.40,
6489,26/12/2023,10:00,3527.28,3.13,3660.52,3413.70,
6490,26/12/2023,11:00,3532.62,2.85,3652.65,3418.87,
6491,26/12/2023,12:00,3534.75,2.52,3679.24,3420.93,
6492,26/12/2023,13:00,3540.25,2.69,2785.32,3426.25,
6493,26/12/2023,14:00,3535.15,2.78,2741.37,3421.32,
6494,26/12/2023,15:00,3541.28,2.92,2769.67,3427.25,
6495,26/12/2023,16:00,3504.87,3.08,2770.32,3392.01,
6496,26/12/2023,17:00,3503.80,3.21,2786.29,3390.98,
6497,26/12/2023,18:00,3505.67,3.45,2810.67,3392.79,
6498,26/12/2023,19:00,3581.62,3.77,2787.25,3466.29,
6499,26/12/2023,20:00,3509.54,3.84,3695.85,3396.53,
6500,26/12/2023,21:00,3528.35,3.52,3723.41,3396.53,
6501,26/12/2023,22:00,3526.58,3.18,3696.25,3413.02,
6502,26/12/2023,23:00,3539.02,3.01,3690.53,3425.06,
6503,26/12/2023,00:00,3510.20,2.86,3679.24,3397.17,
6504,27/12/2023,01:00,3533.68,2.71,3722.44,3419.90,
6505,27/12/2023,02:00,3549.69,2.64,2815.61,3435.39,
6506,27/12/2023,03:00,3536.88,2.85,2828.39,3422.99,
6507,27/12/2023,04:00,3502.73,3.15,2820.64,3389.94,
6508,27/12/2023,05:00,3528.35,3.42,2817.31,3414.74,
6509,27/12/2023,06:00,3517.67,3.66,2837.25,3404.40,
6510,27/12/2023,07:00,3507.00,3.79,2807.34,3394.07,
6511,27/12/2023,08:00,3530.73,3.84,3711.55,3417.04,
6512,27/12/2023,09:00,3552.90,3.33,3663.67,3438.50,
6513,27/12/2023,10:00,3574.65,3.04,3640.43,3459.55,
6514,27/12/2023,11:00,3544.82,2.90,3622.54,3430.68,
6515,27/12/2023,12:00,3548.36,3.95,2870.98,3434.10,
6516,27/12/2023,13:00,3561.62,3.51,3716.36,3446.94,
6517,27/12/2023,14:00,3530.48,2.96,3675.56,3416.80,
6518,27/12/2023,15:00,3572.24,2.73,3655.62,3457.21,
6519,27/12/2023,16:00,3509.85,2.45,3610.65,3396.83,
6520,27/12/2023,17:00,3468.52,2.19,3582.71,3356.83,
6521,27/12/2023,18:00,3561.95,1.93,3597.55,3447.26,
6522,27/12/2023,19:00,3545.01,1.78,3611.39,3430.86,
6523,27/12/2023,20:00,3572.96,1.68,3665.84,3457.91,
6524,27/12/2023,21:00,3523.27,1.55,3665.65,3409.82,
6525,27/12/2023,22:00,3512.65,1.72,2724.12,3399.54,
6526,27/12/2023,23:00,3546.96,2.03,2799.25,3432.75,
6527,27/12/2023,00:00,3521.65,2.29,2801.65,3408.25,
6528,28/12/2023,01:00,3519.26,2.52,2812.65,3405.94,
6529,28/12/2023,02:00,3533.81,2.84,2810.65,3420.02,
6530,28/12/2023,03:00,3532.68,3.13,2899.67,3418.93,
6531,28/12/2023,04:00,3569.29,3.40,2796.67,3454.36,
6532,28/12/2023,05:00,3553.98,3.59,2812.68,3439.54,
6533,28/12/2023,06:00,3512.48,3.30,3682.24,3399.38,
6534,28/12/2023,07:00,3508.34,2.97,3674.65,3395.37,
6535,28/12/2023,08:00,3501.25,2.78,3665.41,3388.51,
6536,28/12/2023,09:00,3511.84,2.51,3670.26,3398.76,
6537,28/12/2023,10:00,3533.45,2.67,2818.34,3419.67,
6538,28/12/2023,11:00,3572.15,2.84,2817.35,3457.13,
6539,28/12/2023,12:00,3564.05,2.99,2817.31,3449.29,
6540,28/12/2023,13:00,3534.35,3.29,2846.29,3420.54,
6541,28/12/2023,14:00,3523.54,3.44,2843.90,3410.08,
6542,28/12/2023,15:00,3515.67,3.53,2827.08,3402.47,
6543,28/12/2023,16:00,3526.16,3.55,2837.94,3412.62,
6544,28/12/2023,17:00,3502.94,3.74,2849.64,3390.15,
6545,28/12/2023,18:00,3516.92,3.96,2868.37,3403.68,
6546,28/12/2023,19:00,3532.22,3.83,3782.37,3418.48,
6547,28/12/2023,20:00,3488.15,4.01,3719.12,3375.83,
6548,28/12/2023,21:00,3551.55,3.84,3671.48,3437.19,
6549,28/12/2023,22:00,3530.48,3.61,3682.04,3416.80,
6550,28/12/2023,23:00,3551.05,3.34,3648.22,3436.71,
6551,28/12/2023,00:00,3510.47,3.17,3675.28,3397.43,
6552,29/12/2023,01:00,3542.22,3.06,3663.46,3428.16,
6553,29/12/2023,02:00,3541.15,2.86,3670.03,3427.12,
6554,29/12/2023,03:00,3558.23,2.49,3642.87,3443.65,
6555,29/12/2023,04:00,3569.41,2.75,2819.03,3454.47,
6556,29/12/2023,05:00,3534.75,3.08,2811.34,3420.93,
6557,29/12/2023,06:00,3525.14,3.39,2792.16,3411.63,
6558,29/12/2023,07:00,3550.76,3.52,2801.72,3436.43,
6559,29/12/2023,08:00,3531.73,3.73,3704.16,3418.01,
6560,29/12/2023,09:00,3516.56,3.39,3708.88,3403.33,
6561,29/12/2023,10:00,3525.36,2.99,3695.18,3411.84,
6562,29/12/2023,11:00,3583.11,2.73,3660.76,3467.73,
6563,29/12/2023,12:00,3519.54,2.52,3655.97,3406.21,
6564,29/12/2023,13:00,3520.60,2.21,3665.65,3407.24,
6565,29/12/2023,14:00,3526.09,2.17,2779.56,3412.55,
6566,29/12/2023,15:00,3514.47,2.33,2749.78,3401.30,
6567,29/12/2023,16:00,3573.24,2.49,2789.34,3458.18,
6568,29/12/2023,17:00,3501.65,2.61,2787.51,3388.90,
6569,29/12/2023,18:00,3548.21,3.06,2795.35,3433.96,
6570,29/12/2023,19:00,3512.65,3.26,2799.65,3399.54,
6571,29/12/2023,20:00,3499.21,3.33,3659.68,3386.54,
6572,29/12/2023,21:00,3527.16,2.88,3647.94,3413.59,
6573,29/12/2023,22:00,3535.50,2.74,3623.03,3421.66,
6574,29/12/2023,23:00,3531.22,2.50,3698.65,3417.51,
6575,29/12/2023,00:00,3515.61,2.17,3625.67,3402.41,
6576,30/12/2023,01:00,3531.54,2.09,2848.55,3417.82,
6577,30/12/2023,02:00,3567.29,2.45,2839.39,3452.42,
6578,30/12/2023,03:00,3585.37,2.77,2845.64,3469.92,
6579,30/12/2023,04:00,3571.10,3.08,2828.36,3456.11,
6580,30/12/2023,05:00,3569.84,3.28,2839.82,3454.89,
6581,30/12/2023,06:00,3545.97,3.53,2821.96,3431.79,
6582,30/12/2023,07:00,3543.75,3.74,2827.96,3429.64,
6583,30/12/2023,08:00,3497.40,3.60,3702.50,3384.78,
6584,30/12/2023,09:00,3495.87,3.21,3660.25,3383.30,
6585,30/12/2023,10:00,3492.12,2.94,3654.12,3379.67,
6586,30/12/2023,11:00,3498.78,2.53,3655.22,3386.12,
6587,30/12/2023,12:00,3524.17,2.59,2771.36,3410.69,
6588,30/12/2023,13:00,3513.41,2.98,2800.70,3400.28,
6589,30/12/2023,14:00,3521.01,2.96,2827.15,3407.63,
6590,30/12/2023,15:00,3543.29,3.19,2804.02,3429.20,
6591,30/12/2023,16:00,3523.45,3.31,2797.70,3409.99,
6592,30/12/2023,17:00,3572.51,3.75,2810.25,3457.48,
6593,30/12/2023,18:00,3585.33,3.55,3747.87,3469.88,
6594,30/12/2023,19:00,3527.28,3.41,3694.54,3413.70,
6595,30/12/2023,20:00,3515.14,3.27,3683.67,3401.95,
6596,30/12/2023,21:00,3508.07,3.10,3640.57,3395.11,
6597,30/12/2023,22:00,3552.49,2.80,3632.71,3438.10,
6598,30/12/2023,23:00,3561.57,2.58,3638.78,3446.89,
6599,30/12/2023,00:00,3561.67,2.34,3636.13,3446.98,
6600,31/12/2023,01:00,3560.23,2.15,3639.12,3445.59,
6601,31/12/2023,02:00,3552.67,1.85,3632.44,3438.27,
6602,31/12/2023,03:00,3557.45,2.23,2761.34,3442.90,
6603,31/12/2023,04:00,3561.12,2.65,2753.05,3446.45,
6604,31/12/2023,05:00,3547.13,3.03,2759.06,3432.91,
6605,31/12/2023,06:00,3460.66,3.20,2764.87,3349.23,
6606,31/12/2023,07:00,3534.98,3.35,2766.35,3421.15,
6607,31/12/2023,08:00,3549.24,3.44,2773.87,3434.95,
6608,31/12/2023,09:00,3503.24,3.59,2788.29,3390.44,
6609,31/12/2023,10:00,3525.82,3.59,2802.83,3412.29,
6610,31/12/2023,11:00,3526.65,3.89,2778.05,3413.09,
6611,31/12/2023,12:00,3533.94,4.00,3705.36,3420.15,
6612,31/12/2023,13:00,3530.48,3.82,3650.34,3416.80,
6613,31/12/2023,14:00,3549.08,3.66,3675.34,3434.80,
6614,31/12/2023,15:00,3528.08,3.45,3640.17,3414.48,
6615,31/12/2023,16:00,3526.07,3.14,3646.43,3412.53,
6616,31/12/2023,17:00,3504.41,2.86,3618.84,3391.57,
6617,31/12/2023,18:00,3556.64,2.60,3616.58,3442.12,
6618,31/12/2023,19:00,3485.50,2.22,3621.57,3373.27,
6619,31/12/2023,20:00,3535.48,1.92,3540.03,3421.64,
6620,31/12/2023,21:00,3510.69,1.76,3507.90,3397.65,
6621,31/12/2023,22:00,3526.01,1.66,3665.02,3412.47,
6622,31/12/2023,23:00,3547.22,1.94,2812.65,3433.00,
6623,31/12/2023,00:00,3525.02,2.26,2801.69,3411.51,
6624,01/11/2023,01:00,1212.36,1.44,1811.37,1173.32,
6625,01/11/2023,02:00,1199.65,1.61,956.53,1161.02,
6626,01/11/2023,03:00,1201.36,1.75,998.65,1162.68,
6627,01/11/2023,04:00,1216.56,1.91,965.26,1177.39,
6628,01/11/2023,05:00,1246.25,2.03,946.15,1206.12,
6629,01/11/2023,06:00,1243.21,2.01,961.94,1203.18,
6630,01/11/2023,07:00,2392.41,1.80,1829.80,2315.37,
6631,01/11/2023,08:00,2358.08,2.00,1809.57,2282.15,
6632,01/11/2023,09:00,2358.25,2.20,1826.39,2282.31,
6633,01/11/2023,10:00,2393.58,2.28,1854.38,2316.51,
6634,01/11/2023,11:00,2362.97,2.37,1843.50,2286.88,
6635,01/11/2023,12:00,2365.04,2.45,1845.71,2288.89,
6636,01/11/2023,13:00,2360.77,2.54,1840.17,2284.75,
6637,01/11/2023,14:00,2358.27,2.69,1862.33,2282.33,
6638,01/11/2023,15:00,2377.51,2.25,2778.36,2300.95,
6639,01/11/2023,16:00,2365.36,2.11,2782.12,2289.20,
6640,01/11/2023,17:00,2371.65,1.97,2722.63,2295.28,
6641,01/11/2023,18:00,2367.91,1.59,2713.81,2291.66,
6642,01/11/2023,19:00,2381.61,1.63,1831.41,2304.92,
6643,01/11/2023,20:00,2346.82,1.69,1835.12,2271.25,
6644,01/11/2023,21:00,2339.15,2.10,0.00,2263.83,
6645,01/11/2023,22:00,2342.19,3.73,0.00,2266.77,
6646,01/11/2023,23:00,0.00,4.00,0.00,0.00,
6647,01/11/2023,00:00,0.00,3.94,0.00,0.00,
6648,02/11/2023,01:00,0.00,3.84,0.00,0.00,
6649,02/11/2023,02:00,0.00,3.74,0.00,0.00,
6650,02/11/2023,03:00,0.00,3.61,0.00,0.00,
6651,02/11/2023,04:00,0.00,3.53,0.00,0.00,
6652,02/11/2023,05:00,2352.46,3.20,2861.09,2276.71,
6653,02/11/2023,06:00,2410.64,2.92,2852.23,2333.02,
6654,02/11/2023,07:00,3433.50,2.69,2847.20,3322.94,
6655,02/11/2023,08:00,3431.50,3.11,2859.20,3321.01,
6656,02/11/2023,09:00,3383.41,3.48,2853.44,3274.46,
6657,02/11/2023,10:00,3425.56,3.58,2863.95,3315.26,
6658,02/11/2023,11:00,3405.41,3.69,2857.84,3295.76,
6659,02/11/2023,12:00,3432.10,3.77,2854.61,3321.59,
6660,02/11/2023,13:00,3460.45,3.28,3730.66,3349.02,
6661,02/11/2023,14:00,3411.64,2.83,3716.73,3301.79,
6662,02/11/2023,15:00,3430.82,2.49,3657.51,3320.35,
6663,02/11/2023,16:00,3398.61,2.23,3669.94,3289.17,
6664,02/11/2023,17:00,3457.57,2.11,3632.71,3346.24,
6665,02/11/2023,18:00,3388.66,1.95,3607.52,3279.55,
6666,02/11/2023,19:00,3479.64,1.70,2738.41,3367.60,
6667,02/11/2023,20:00,3431.16,1.89,2769.54,3320.68,
6668,02/11/2023,21:00,3431.03,2.11,2777.14,3320.55,
6669,02/11/2023,22:00,3449.16,2.37,2794.05,3338.10,
6670,02/11/2023,23:00,3420.76,2.71,2727.58,3310.61,
6671,02/11/2023,00:00,3406.15,2.97,2732.79,3296.47,
6672,03/11/2023,01:00,3392.68,3.22,2751.73,3283.44,
6673,03/11/2023,02:00,3391.54,3.50,2736.47,3282.33,
6674,03/11/2023,03:00,3376.86,3.54,3698.64,3268.13,
6675,03/11/2023,04:00,3368.39,3.17,3701.56,3259.93,
6676,03/11/2023,05:00,3373.06,2.85,3696.40,3264.45,
6677,03/11/2023,06:00,3398.07,2.56,3702.46,3288.65,
6678,03/11/2023,07:00,3419.81,2.47,2760.98,3309.69,
6679,03/11/2023,08:00,3391.68,2.81,2774.78,3282.47,
6680,03/11/2023,09:00,3384.21,3.88,0.00,3275.24,
6681,03/11/2023,10:00,0.00,3.96,0.00,0.00,
6682,03/11/2023,11:00,2356.45,3.67,2856.09,2280.57,
6683,03/11/2023,12:00,2360.24,3.01,2789.52,2284.24,
6684,03/11/2023,13:00,2326.41,2.75,2799.52,2251.50,
6685,03/11/2023,14:00,3380.57,2.97,2781.08,3271.72,
6686,03/11/2023,15:00,3367.28,3.04,2779.56,3258.85,
6687,03/11/2023,16:00,3379.56,3.09,2784.67,3270.74,
6688,03/11/2023,17:00,3381.02,3.12,1867.71,3272.15,
6689,03/11/2023,18:00,2329.66,3.05,1836.35,2254.64,
6690,03/11/2023,19:00,2326.81,2.52,1852.45,2251.89,
6691,03/11/2023,20:00,2330.83,2.13,1843.50,2255.78,
6692,03/11/2023,21:00,2354.67,1.59,1785.98,2278.85,
6693,03/11/2023,22:00,2365.87,1.64,1821.87,2289.69,
6694,03/11/2023,23:00,2354.98,3.02,0.00,2279.15,
6695,03/11/2023,00:00,2364.72,3.65,0.00,2288.58,
6696,04/11/2023,01:00,0.00,3.52,0.00,0.00,
6697,04/11/2023,02:00,0.00,3.41,0.00,0.00,
6698,04/11/2023,03:00,0.00,3.27,0.00,0.00,
6699,04/11/2023,04:00,2343.87,3.47,0.00,2268.40,
6700,04/11/2023,05:00,2354.87,3.11,2786.97,2279.04,
6701,04/11/2023,06:00,2343.65,2.76,2777.65,2268.18,
6702,04/11/2023,07:00,3342.87,3.01,2798.56,3235.23,
6703,04/11/2023,08:00,3350.52,3.23,2799.43,3242.63,
6704,04/11/2023,09:00,3437.96,3.44,2849.77,3327.26,
6705,04/11/2023,10:00,3415.15,3.51,2864.60,3305.18,
6706,04/11/2023,11:00,3397.22,3.46,2859.30,3287.83,
6707,04/11/2023,12:00,3405.48,3.43,2849.39,3295.82,
6708,04/11/2023,13:00,3420.02,3.55,2843.54,3309.90,
6709,04/11/2023,14:00,3413.28,2.76,2859.49,3303.37,
6710,04/11/2023,15:00,3414.02,3.78,3778.48,3304.09,
6711,04/11/2023,16:00,3373.33,3.38,3769.28,3264.71,
6712,04/11/2023,17:00,3380.01,3.09,3716.26,3271.17,
6713,04/11/2023,18:00,3457.50,2.89,3719.26,3346.17,
6714,04/11/2023,19:00,3409.32,2.61,3672.35,3299.54,
6715,04/11/2023,20:00,3359.07,2.38,3662.86,3250.91,
6716,04/11/2023,21:00,3394.65,2.13,3632.14,3285.34,
6717,04/11/2023,22:00,3396.45,1.83,3628.76,3287.08,
6718,04/11/2023,23:00,3396.16,1.61,2798.22,3286.80,
6719,04/11/2023,00:00,3411.56,1.77,2793.46,3301.71,
6720,05/11/2023,01:00,3397.61,2.00,2841.62,3288.21,
6721,05/11/2023,02:00,3421.29,2.23,2801.48,3311.12,
6722,05/11/2023,03:00,3442.02,2.51,2799.09,3331.19,
6723,05/11/2023,04:00,3412.64,2.73,2815.64,3302.75,
6724,05/11/2023,05:00,3393.01,2.93,2861.37,3283.76,
6725,05/11/2023,06:00,3421.28,3.15,2845.36,3311.11,
6726,05/11/2023,07:00,3415.76,3.33,2897.25,3305.77,
6727,05/11/2023,08:00,3412.25,3.39,2849.77,3302.38,
6728,05/11/2023,09:00,3411.32,3.55,2831.54,3301.48,
