Unnamed: 0,ID,MeterId,Time,Phase1_W,Phase1_I,Phase1_V_RY,Phase1_pf,Phase2_W,Phase2_I,Phase2_V_YB,Phase2_pf,Phase3_W,Phase3_I,Phase3_V_BR,Phase3_pf,W,VA,PF,KWh_Im,KWh_Ex,KVAh,Lh
8704,200,2,2024-10-13 02:57:18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
8705,200,3,2024-10-13 02:57:21,-45495.491,218.256,427.076,-0.844,-46347.886,208.456,427.696,-0.907,-52025.761,232.995,432.709,-0.887,-143834.28,163165.703,-0.881,0.17,22409.66,25413.35,0
8706,200,5,2024-10-13 02:57:24,-50854.472,230.87,427.596,-0.886,-46356.202,211.696,427.027,-0.892,-47293.671,222.711,432.617,-0.852,-144504.343,164574.984,-0.877,0.15,15507.631,17667.57,0
8707,200,6,2024-10-13 02:57:26,-47878.472,219.575,427.6,-0.878,-43668.792,200.265,427.024,-0.889,-44083.847,209.212,432.593,-0.846,-135734.796,155622.625,-0.871,0.2,16937.359,19425.82,0
8708,200,1,2024-10-13 02:58:29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
8709,200,2,2024-10-13 02:58:31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
8710,200,3,2024-10-13 02:58:34,-45735.554,218.546,428.029,-0.847,-46092.374,206.928,427.922,-0.905,-51807.39,230.919,432.851,-0.888,-143727.921,163129.469,-0.88,0.17,22412.59,25416.67,0
8711,200,5,2024-10-13 02:58:37,-50638.28,229.81,427.808,-0.886,-46212.507,211.364,427.637,-0.891,-47440.144,223.186,432.6,-0.853,-144476.624,164579.141,-0.877,0.15,15510.56,17670.91,0
8712,200,6,2024-10-13 02:58:39,-47629.792,218.194,427.893,-0.878,-43565.397,200.045,427.688,-0.887,-44227.843,209.458,432.484,-0.847,-135423.03,155304.109,-0.87,0.2,16940.119,19428.969,0
8713,200,1,2024-10-13 02:59:42,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
8714,200,2,2024-10-13 02:59:45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
8715,200,3,2024-10-13 02:59:47,-45596.507,218.17,427.886,-0.847,-46064.054,206.742,427.837,-0.908,-51774.608,230.817,432.645,-0.89,-143452.593,162368.875,-0.882,0.17,22415.51,25419.98,0
8716,200,5,2024-10-13 02:59:50,-50430.011,228.368,427.851,-0.888,-45852.612,210.048,428.468,-0.887,-47633.261,223.848,432.765,-0.852,-143915.874,164090.109,-0.876,0.15,15513.501,17674.26,0
8717,200,6,2024-10-13 02:59:53,-47432.913,216.731,427.654,-0.88,-43112.116,198.398,428.389,-0.884,-44419.772,210.155,432.637,-0.846,-134964.702,154916.484,-0.87,0.2,16942.871,19432.119,0
8718,200,1,2024-10-13 03:00:55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
8719,200,2,2024-10-13 03:00:58,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
8720,200,3,2024-10-13 03:01:00,-46032.558,220.52,427.995,-0.846,-45738.917,206.481,426.802,-0.905,-51576.733,230.286,431.919,-0.894,-143325.64,162179.328,-0.883,0.17,22418.42,25423.279,0
8721,200,5,2024-10-13 03:01:03,-50417.929,228.319,426.751,-0.89,-45753.179,210.21,427.955,-0.886,-47989.194,225.409,431.782,-0.853,-144379.765,164445.844,-0.877,0.15,15516.419,17677.59,0
8722,200,6,2024-10-13 03:01:06,-47369.632,216.643,426.863,-0.882,-42976.237,198.565,427.988,-0.881,-44709.847,211.716,431.812,-0.846,-135055.608,155056.922,-0.87,0.2,16945.609,19435.27,0
8723,200,1,2024-10-13 03:02:08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
8724,200,2,2024-10-13 03:02:11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
8725,200,3,2024-10-13 03:02:14,-46436.522,222.022,429.29,-0.846,-45438.843,204.916,427.272,-0.903,-51758.167,229.71,432.95,-0.897,-143704.343,162608.734,-0.883,0.17,22421.35,25426.59,0
8726,200,5,2024-10-13 03:02:16,-50502.405,227.726,427.212,-0.893,-45295.835,208.327,429.28,-0.884,-48313.632,226.864,432.917,-0.851,-144111.78,164303.438,-0.876,0.15,15519.36,17680.941,0
8727,200,6,2024-10-13 03:02:19,-47505.604,216.219,427.235,-0.885,-42544.147,196.86,429.272,-0.88,-45060.53,213.336,432.935,-0.845,-135228.937,155093.766,-0.871,0.2,16948.35,19438.42,0
8728,200,1,2024-10-13 03:03:22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
8729,200,2,2024-10-13 03:03:24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
8730,200,3,2024-10-13 03:03:27,-46406.515,222.352,428.321,-0.847,-45489.647,205.81,426.442,-0.903,-51666.558,230.264,431.924,-0.896,-143587.28,162440.766,-0.883,0.17,22424.25,25429.889,0
8731,200,5,2024-10-13 03:03:29,-50410.597,227.76,426.363,-0.893,-45346.542,208.797,428.288,-0.884,-48237.077,226.711,431.912,-0.852,-143994.108,164043.766,-0.877,0.15,15522.28,17684.27,0
8732,200,6,2024-10-13 03:03:32,-47449.155,216.284,426.408,-0.886,-42651.206,197.318,428.212,-0.881,-44982.19,212.956,431.877,-0.846,-135082.358,154883.406,-0.871,0.2,16951.111,19441.58,0
8733,200,1,2024-10-13 03:04:35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
8734,200,2,2024-10-13 03:04:37,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
8735,200,3,2024-10-13 03:04:40,-46440.085,222.945,428.201,-0.846,-45442.905,205.311,426.317,-0.903,-51669.733,229.846,431.928,-0.897,-143526.28,162408.891,-0.883,0.17,22427.17,25433.199,0
8736,200,5,2024-10-13 03:04:43,-50419.019,227.48,426.193,-0.894,-45265.233,208.544,428.281,-0.883,-48384.737,227.472,431.776,-0.852,-143966.78,164032.859,-0.877,0.15,15525.21,17687.619,0
8737,200,6,2024-10-13 03:04:45,-47405.382,215.925,426.266,-0.887,-42568.015,197.152,428.251,-0.88,-45121.437,213.518,431.813,-0.846,-135094.843,154893.328,-0.871,0.2,16953.85,19444.721,0
8738,200,1,2024-10-13 03:05:48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
8739,200,2,2024-10-13 03:05:51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
8740,200,3,2024-10-13 03:05:53,-46139.022,220.768,426.698,-0.85,-46021.069,208.161,425.772,-0.904,-51370.64,230.04,430.265,-0.893,-143525.874,162309.844,-0.883,0.17,22430.1,25436.51,0
8741,200,5,2024-10-13 03:05:56,-50129.339,227.959,425.752,-0.889,-46017.304,211.944,426.636,-0.886,-47967.304,225.328,430.115,-0.857,-144060.077,163986.313,-0.877,0.15,15528.15,17690.951,0
8742,200,6,2024-10-13 03:05:58,-47032.515,216.14,425.715,-0.881,-43287.409,200.422,426.453,-0.882,-44648.347,211.31,430.023,-0.851,-134983.327,154700.984,-0.872,0.2,16956.6,19447.881,0
8743,200,1,2024-10-13 03:07:01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
8744,200,2,2024-10-13 03:07:04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
8745,200,3,2024-10-13 03:07:06,-46264.894,221.44,426.875,-0.848,-45734.167,206.894,425.426,-0.903,-51471.96,229.929,430.393,-0.894,-143471.015,162464.547,-0.882,0.17,22433.01,25439.811,0
8746,200,5,2024-10-13 03:07:09,-50306.116,228.255,425.365,-0.892,-45768.632,210.982,426.829,-0.885,-48243.812,226.775,430.338,-0.855,-144278.937,164238.25,-0.877,0.15,15531.07,17694.289,0
8747,200,6,2024-10-13 03:07:12,-47249.601,216.223,425.405,-0.884,-42976.733,199.124,426.781,-0.881,-44962.683,212.766,430.248,-0.85,-135152.874,155010.375,-0.871,0.2,16959.34,19451.021,0
8748,200,1,2024-10-13 03:08:14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
8749,200,2,2024-10-13 03:08:17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
8750,200,3,2024-10-13 03:08:20,-46411.069,222.399,426.734,-0.848,-45662.269,206.863,424.974,-0.903,-51483.843,230.007,430.112,-0.895,-143613.827,162463.953,-0.883,0.17,22435.92,25443.111,0
8751,200,5,2024-10-13 03:08:22,-50217.382,227.994,424.998,-0.893,-45660.878,210.897,426.7,-0.884,-48350.472,227.376,430.009,-0.855,-144255.374,164193.297,-0.878,0.15,15534.01,17697.631,0
8752,200,6,2024-10-13 03:08:25,-47257.026,216.473,425.083,-0.884,-42953.46,199.487,426.718,-0.88,-45131.144,213.763,430.018,-0.849,-135341.624,155173.391,-0.871,0.2,16962.09,19454.17,0
8753,200,1,2024-10-13 03:09:28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
8754,200,2,2024-10-13 03:09:30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
8755,200,3,2024-10-13 03:09:33,-46434.839,221.682,428.013,-0.849,-45737.534,206.52,426.452,-0.903,-51565.546,229.629,431.476,-0.895,-143738.015,162575.266,-0.883,0.17,22438.84,25446.42,0
8756,200,5,2024-10-13 03:09:35,-50429.218,228.195,426.242,-0.892,-45709.702,210.571,427.885,-0.884,-48421.776,227.339,431.367,-0.854,-144560.608,164635.391,-0.877,0.15,15536.95,17700.969,0
8757,200,6,2024-10-13 03:09:38,-47359.726,216.101,426.233,-0.885,-42884.335,198.589,427.912,-0.88,-45174.421,213.476,431.355,-0.848,-135418.483,155218.75,-0.871,0.2,16964.85,19457.33,0
8758,200,1,2024-10-13 03:10:41,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
8759,200,2,2024-10-13 03:10:43,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
8760,200,3,2024-10-13 03:10:46,-46598.542,223.743,427.756,-0.843,-45385.761,205.851,425.583,-0.9,-51807.19,231.034,431.306,-0.895,-143791.483,163115.203,-0.881,0.17,22441.779,25449.74,0
8761,200,5,2024-10-13 03:10:49,-50611.343,228.692,425.458,-0.895,-45259.093,208.985,427.686,-0.884,-48553.792,228.638,431.013,-0.852,-144424.14,164425.641,-0.877,0.15,15539.87,17704.311,0
8762,200,6,2024-10-13 03:10:51,-47576.413,217.025,424.999,-0.888,-42535.831,197.63,427.19,-0.88,-45326.737,214.543,430.694,-0.846,-135170.108,154843.406,-0.872,0.2,16967.59,19460.471,0
8763,200,1,2024-10-13 03:11:54,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
8764,200,2,2024-10-13 03:11:57,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
8765,200,3,2024-10-13 03:11:59,-46345.011,223.599,426.002,-0.843,-45263.554,205.871,424.075,-0.902,-51798.472,231.74,430.117,-0.895,-143456.171,162654.5,-0.881,0.17,22444.701,25453.049,0
8766,200,5,2024-10-13 03:12:02,-50632.636,229.611,423.889,-0.895,-45256.815,209.3,425.674,-0.886,-48289.269,228.215,429.807,-0.852,-144178.718,164014.047,-0.878,0.15,15542.81,17707.641,0
8767,200,6,2024-10-13 03:12:05,-47600.874,217.76,423.816,-0.887,-42555.042,197.597,425.441,-0.883,-44921.187,213.805,429.632,-0.846,-135077.015,154639.984,-0.872,0.2,16970.34,19463.631,0
8768,200,1,2024-10-13 03:13:07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
8769,200,2,2024-10-13 03:13:10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
8770,200,3,2024-10-13 03:13:12,-46245.585,222.731,425.453,-0.846,-45458.054,206.317,423.979,-0.905,-51822.343,231.873,429.895,-0.896,-143604.921,162406.5,-0.883,0.17,22447.609,25456.34,0
8771,200,5,2024-10-13 03:13:15,-50700.276,230.1,423.857,-0.894,-45395.468,209.891,425.353,-0.887,-48257.081,228.203,429.748,-0.852,-144352.827,164250.531,-0.878,0.15,15545.75,17710.979,0
8772,200,6,2024-10-13 03:13:18,-47506.694,217.6,424.179,-0.885,-42813.425,198.625,425.427,-0.883,-44844.437,213.151,429.745,-0.847,-135164.562,154803.984,-0.872,0.2,16973.09,19466.781,0
8773,200,1,2024-10-13 03:14:20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
8774,200,2,2024-10-13 03:14:23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
8775,200,3,2024-10-13 03:14:26,-45964.421,221.178,425.378,-0.846,-46152.194,209.102,425.174,-0.904,-51737.565,232.449,430.127,-0.89,-143854.093,163102.141,-0.883,0.17,22450.541,25459.66,0
8776,200,5,2024-10-13 03:14:28,-50641.351,230.421,424.51,-0.89,-46011.663,211.959,425.106,-0.889,-47941.952,226.306,429.853,-0.854,-144594.874,164471.984,-0.878,0.15,15548.689,17714.33,0
8777,200,6,2024-10-13 03:14:31,-47685.651,219.067,424.335,-0.883,-43180.151,200.088,424.818,-0.885,-44670.526,212.682,429.687,-0.847,-135569.608,155292.625,-0.872,0.2,16975.85,19469.939,0
8778,200,1,2024-10-13 03:15:34,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
8779,200,2,2024-10-13 03:15:36,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
8780,200,3,2024-10-13 03:15:39,-45545.405,219.656,424.85,-0.846,-46303.718,209.493,425.336,-0.909,-51788.573,233.141,430.172,-0.89,-143691.468,162474.453,-0.883,0.17,22453.459,25462.961,0
8781,200,5,2024-10-13 03:15:41,-50561.03,230.713,425.153,-0.887,-46336.495,212.796,424.778,-0.892,-47357.249,223.604,430.0,-0.855,-144254.78,164109.719,-0.878,0.15,15551.619,17717.66,0
8782,200,6,2024-10-13 03:15:52,-47432.616,217.362,0.0,-0.883,-43063.288,199.278,426.316,-0.884,-44723.417,212.146,430.173,-0.849,-135015.015,154836.672,-0.871,0.2,16978.889,19473.42,0
8783,200,1,2024-10-13 03:16:55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
8784,200,2,2024-10-13 03:16:57,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
8785,200,3,2024-10-13 03:17:00,-46629.144,223.289,427.168,-0.844,-45449.042,206.528,424.994,-0.901,-51790.452,231.524,430.732,-0.895,-144023.437,163263.75,-0.881,0.17,22456.689,25466.621,0
8786,200,5,2024-10-13 03:17:03,-50510.229,228.605,424.765,-0.895,-45306.038,209.318,426.997,-0.884,-48458.319,228.259,430.514,-0.852,-144368.468,164376.125,-0.877,0.15,15554.87,17721.359,0
8787,200,6,2024-10-13 03:17:05,-47477.776,216.569,424.874,-0.887,-42564.651,197.885,427.184,-0.879,-45254.44,214.919,430.582,-0.846,-135306.171,155179.719,-0.871,0.2,16981.641,19476.57,0
8788,200,1,2024-10-13 03:18:08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
8789,200,2,2024-10-13 03:18:10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
8790,200,3,2024-10-13 03:18:13,-45563.726,219.045,425.759,-0.847,-46005.522,207.551,425.828,-0.908,-51798.772,232.077,430.971,-0.891,-143349.015,162157.531,-0.883,0.17,22459.619,25469.939,0
8791,200,5,2024-10-13 03:18:16,-50586.487,230.222,425.705,-0.888,-46032.358,211.308,425.646,-0.891,-47354.378,223.598,430.73,-0.852,-144019.077,164018.0,-0.877,0.15,15557.8,17724.701,0
8792,200,6,2024-10-13 03:18:18,-47564.034,218.773,425.739,-0.878,-43322.663,199.959,425.617,-0.887,-44118.905,210.092,430.755,-0.847,-135075.421,154788.734,-0.872,0.2,16984.391,19479.721,0
8793,200,1,2024-10-13 03:19:21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
8794,200,2,2024-10-13 03:19:24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
8795,200,3,2024-10-13 03:19:26,-45975.315,221.794,425.758,-0.844,-45699.108,207.287,424.674,-0.907,-51837.792,232.529,430.212,-0.894,-143566.093,162278.547,-0.884,0.17,22462.529,25473.24,0
8796,200,5,2024-10-13 03:19:29,-50615.007,229.972,424.75,-0.891,-45613.64,210.139,425.694,-0.889,-47763.987,225.731,430.164,-0.852,-143986.187,163874.203,-0.878,0.15,15560.739,17728.039,0
8797,200,6,2024-10-13 03:19:32,-47619.991,218.199,424.656,-0.884,-42915.53,198.597,425.719,-0.885,-44592.292,212.112,430.098,-0.847,-135127.702,154708.125,-0.872,0.2,16987.129,19482.871,0
8798,200,1,2024-10-13 03:20:34,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
8799,200,2,2024-10-13 03:20:37,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
8800,200,3,2024-10-13 03:20:40,-46112.874,222.278,426.192,-0.843,-45641.565,207.04,424.867,-0.904,-51873.546,232.443,430.33,-0.892,-143627.89,162896.531,-0.881,0.17,22465.459,25476.551,0
8801,200,5,2024-10-13 03:20:42,-50626.89,229.768,424.702,-0.892,-45530.253,209.798,425.99,-0.888,-47904.718,226.216,430.145,-0.852,-144125.046,164027.313,-0.878,0.15,15563.67,17731.369,0
8802,200,6,2024-10-13 03:20:45,-47674.854,218.272,424.676,-0.885,-42874.132,198.407,425.894,-0.884,-44700.636,212.544,430.096,-0.845,-135256.452,155041.672,-0.871,0.2,16989.881,19486.02,0
8803,200,1,2024-10-13 03:21:47,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
8804,200,2,2024-10-13 03:21:50,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
8805,200,3,2024-10-13 03:21:53,-45827.358,220.712,425.944,-0.844,-46030.378,208.032,425.376,-0.906,-51989.71,233.113,430.429,-0.89,-143847.343,163095.594,-0.881,0.17,22468.369,25479.85,0
8806,200,5,2024-10-13 03:22:03,-50780.394,230.694,0.0,-0.891,-45733.769,210.35,425.834,-0.89,-47700.108,225.443,430.255,-0.851,-144214.171,164122.0,-0.878,0.15,15566.92,17735.08,0
8807,200,6,2024-10-13 03:22:06,-47679.015,218.705,424.947,-0.883,-42998.62,198.872,425.851,-0.886,-44468.897,211.593,430.219,-0.846,-135127.515,154795.469,-0.872,0.2,16992.93,19489.51,0
8808,200,1,2024-10-13 03:23:09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
8809,200,2,2024-10-13 03:23:11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
8810,200,3,2024-10-13 03:23:14,-46096.933,222.002,426.377,-0.844,-45642.757,207.017,425.022,-0.905,-51743.706,231.852,430.455,-0.895,-143595.405,162411.656,-0.883,0.17,22471.609,25483.52,0
8811,200,5,2024-10-13 03:23:17,-50573.71,229.637,425.036,-0.891,-45697.026,210.567,426.341,-0.888,-47971.761,226.259,430.325,-0.853,-144242.296,164198.641,-0.878,0.15,15569.85,17738.41,0
8812,200,6,2024-10-13 03:23:19,-47434.796,217.41,425.127,-0.883,-42941.577,198.668,426.222,-0.884,-44573.374,211.65,430.285,-0.848,-135179.812,154973.344,-0.871,0.2,16995.68,19492.67,0
8813,200,1,2024-10-13 03:24:22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
8814,200,2,2024-10-13 03:24:24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
8815,200,3,2024-10-13 03:24:27,-46379.972,222.916,426.95,-0.845,-45596.604,206.974,425.207,-0.901,-51641.007,231.089,430.545,-0.894,-143617.593,162888.219,-0.883,0.17,22474.541,25486.84,0
8816,200,5,2024-10-13 03:24:30,-50361.972,228.292,424.988,-0.893,-45461.323,209.79,426.737,-0.885,-48201.722,226.955,430.446,-0.853,-144072.155,164017.813,-0.877,0.15,15572.781,17741.75,0
8817,200,6,2024-10-13 03:24:32,-47373.394,216.828,425.087,-0.884,-42768.069,198.487,426.727,-0.88,-44964.663,213.358,430.362,-0.847,-135106.124,154970.375,-0.871,0.2,16998.43,19495.811,0
8818,200,1,2024-10-13 03:25:35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
8819,200,2,2024-10-13 03:25:38,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
8820,200,3,2024-10-13 03:25:40,-46229.538,222.065,426.924,-0.846,-45624.729,206.847,425.244,-0.903,-51578.62,230.815,430.574,-0.895,-143414.171,162152.781,-0.883,0.17,22477.459,25490.141,0
8821,200,5,2024-10-13 03:25:43,-50467.147,228.819,424.961,-0.893,-45539.069,209.981,426.804,-0.886,-48159.632,226.871,430.523,-0.853,-144034.921,163929.078,-0.878,0.15,15575.72,17745.09,0
8822,200,6,2024-10-13 03:25:46,-47500.851,216.845,424.897,-0.886,-42726.968,197.65,426.622,-0.882,-44903.46,212.761,430.426,-0.847,-134958.171,154608.891,-0.872,0.2,17001.17,19498.979,0
8823,200,1,2024-10-13 03:26:48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
8824,200,2,2024-10-13 03:26:51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
8825,200,3,2024-10-13 03:26:54,-46405.425,223.851,426.407,-0.843,-45046.565,204.715,423.817,-0.904,-51968.519,232.087,430.359,-0.898,-143422.687,162346.5,-0.882,0.17,22480.391,25493.449,0
8826,200,5,2024-10-13 03:26:56,-50937.269,229.786,426.641,-0.894,-45003.483,207.625,429.266,-0.882,-48442.476,228.833,433.264,-0.846,-144383.124,164947.953,-0.874,0.15,15578.649,17748.43,0
8827,200,6,2024-10-13 03:26:59,-47917.89,216.15,429.708,-0.887,-42121.468,193.834,432.297,-0.878,-45110.046,213.171,436.288,-0.838,-135149.296,155497.828,-0.868,0.2,17003.93,19502.119,0
8828,200,1,2024-10-13 03:28:01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
8829,200,2,2024-10-13 03:28:04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
8830,200,3,2024-10-13 03:28:07,-46850.487,225.358,431.421,-0.834,-44341.538,200.287,427.412,-0.9,-52688.604,232.214,435.743,-0.9,-143754.265,162823.25,-0.882,0.17,22483.299,25496.76,0
8831,200,5,2024-10-13 03:28:09,-51533.257,229.892,427.314,-0.901,-44177.632,202.871,431.287,-0.883,-48818.015,229.985,435.47,-0.841,-144479.999,164808.906,-0.876,0.15,15581.581,17751.77,0
8832,200,6,2024-10-13 03:28:12,-48453.468,218.025,427.329,-0.893,-41414.753,191.569,431.213,-0.877,-45476.874,216.349,435.472,-0.834,-135280.437,155583.594,-0.869,0.2,17006.67,19505.289,0
8833,200,1,2024-10-13 03:29:15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,3837.42,4445.49,0
8834,200,2,2024-10-13 03:29:17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,12394.551,14108.899,0
8835,200,3,2024-10-13 03:29:20,-46611.319,221.241,433.162,-0.843,-45271.87,202.842,430.908,-0.901,-51860.569,228.233,436.812,-0.894,-143799.624,163487.578,-0.879,0.17,22486.221,25500.08,0
8836,200,5,2024-10-13 03:29:23,-50593.417,226.247,430.803,-0.893,-45127.28,206.443,433.157,-0.88,-48517.741,226.497,436.688,-0.847,-144165.265,164757.797,-0.874,0.15,15584.511,17755.119,0
